Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ118,RQ118 The subscriber manager shall report results indicating whether the speculative change negatively impacts other requirements and constraints.,TC162,not_covered,weak,"TC162 demonstrates the event server assembling related requirement constraints into the message sent to subscribers. However, this is evidence about the event server's message construction, not an assertion that the subscriber manager assesses or reports whether a speculative change negatively impacts other requirements/constraints.",—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC143,not_covered,weak,TC143 covers subscriber registration with the subscriber manager; it does not address restoring an executable model.,—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC144,not_covered,weak,TC144 addresses subscriber registration failure and removal; it contains no steps or postconditions about model execution or restoration.,—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC146,not_covered,weak,TC146 addresses registration of the subscriber manager with the event server; it does not reference model execution or restoration.,—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC148,not_covered,weak,TC148 concerns coming online and downloading missed events; it does not mention executing or restoring an executable model.,—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC149,not_covered,weak,TC149 describes receipt and storage of non-speculative event notifications; it does not mention modifying or restoring a performance/executable model.,—
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC152,covered,partial,"TC152 explicitly states that the subscriber manager 'restores the model to its prior state' and the postcondition reiterates that 'The performance model is restored to its original state', directly matching the requirement's core behavior. However the test is a high-level test description and does not enumerate error paths, concurrency, or boundary conditions, so confidence is partial.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC153,partially_covered,partial,"The test explicitly lists the driver running as a precondition and expects 'A new event message is sent.' This aligns with the requirement conceptually (driver + event), but there is no explicit verification step that the driver triggered the event versus some other mechanism, nor are error/negative scenarios covered.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC154,partially_covered,partial,The test explicitly requires 'The trigger driver is running' (shows the driver is part of the scenario) and states 'A decompose event message is sent' (shows an event is produced). However the test text does not contain an explicit assertion or step that verifies the driver itself triggered the event (no check that the driver API was invoked or that the driver produced the message). Therefore it partially supports the requirement but does not fully verify driver utilization.,—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC155,partially_covered,partial,"The precondition names the trigger driver as running and the postcondition states 'A refine event message is sent', indicating events occur while driver runs. The test description does not include an explicit verification that the driver component triggered the event (no driver-call assertions or failure/negative checks).",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC156,partially_covered,partial,"Precondition asserts the trigger driver is running and postcondition states 'A modify event message is sent', showing the test expects events while the driver is running. The description lacks explicit assertions that the driver component performed the trigger or validation of driver behavior; thus partial coverage.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC158,partially_covered,partial,"The precondition and postcondition indicate the presence of a running trigger driver and that an event message is sent, which semantically aligns with using a driver to trigger events. There is no explicit verification that the driver triggered the event or tests of driver failure modes.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC153,covered,full,This test explicitly names and exercises an 'Add New Requirement' event and asserts that 'The user adds a new requirement' and that an event message is sent. This directly satisfies the requirement that event types include adding new requirements.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC155,partially_covered,partial,"The refine test demonstrates creation of an additional requirement (""adds an additional requirement related to it"") but does so under a 'refine' event type rather than an explicit 'add new requirement' event. This provides partial, relevant evidence that events can result in adding requirements, but it does not by itself prove presence of the specific 'add new requirement' event type.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC156,not_covered,weak,This test exercises a 'modify' event (changing an existing requirement) and does not assert adding new requirements or the presence of an 'add' event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC157,not_covered,weak,This test covers a 'delete' event (marking a requirement obsolete) and does not assert adding new requirements or the presence of an 'add' event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC158,not_covered,weak,This test covers a 'merge' event (merging requirements) and does not assert adding new requirements or the presence of an explicit 'add new requirement' event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC162,not_covered,weak,This test concerns constructing composite event messages for a 'speculate' event and does not assert creation of new requirements or an 'add' event type.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC154,covered,full,"The test explicitly names a 'decompose' event and describes the user selecting an existing requirement and decomposing it into two or more requirements, matching the requirement text directly. Post-conditions assert a decompose event message is sent and the requirement is decomposed into two or more parts, satisfying the required behavior.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) rather than decomposing one requirement into two or more. It does not demonstrate the specific decomposing behavior required by RQ122.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC157,not_covered,weak,This test covers a 'delete' event (marking a requirement obsolete). It does not involve decomposing a requirement into multiple requirements and thus does not verify RQ122.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC158,not_covered,weak,"This test covers a 'merge' event (merging two or more requirements). It does not assert or mention decomposing a requirement into two or more requirements, so it does not verify RQ122.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC162,not_covered,weak,"This test concerns constructing composite event messages for a 'speculate' event with polling and message customization. It does not assert a decomposing event type or splitting a requirement into multiple requirements, so it does not verify RQ122.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC153,not_covered,weak,"This test describes adding a new requirement as a standalone new event, not refining an existing requirement by adding a related requirement; it does not verify the refine behavior.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC154,not_covered,weak,"This test covers a 'decompose' event (splitting a requirement), which is a different operation than refining an existing requirement by adding an additional requirement; it does not assert the refine behavior.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC155,covered,full,"The test explicitly exercises a 'refine' event, the selection of an existing requirement, and the addition of at least one related requirement; its postcondition asserts that the requirement is refined. These directly satisfy the requirement's intent.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC156,not_covered,weak,"This test covers modifying an existing requirement, which differs from refining by adding an additional related requirement; it does not assert the refine event behavior.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC158,not_covered,weak,"This test covers merging requirements, which is not the same as refining one requirement by adding another; it does not verify the refine behavior.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC153,not_covered,weak,This test exercises an 'add new requirement' event; it does not assert or verify modification of an existing requirement.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC154,not_covered,weak,This test exercises a 'decompose event' (decompose a requirement) which is a different event type; it does not assert or verify a 'modify' event.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC155,not_covered,weak,This test exercises a 'refine event' (refine a requirement) rather than a 'modify' event; it does not assert or verify modification event behavior required by RQ124.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC156,covered,full,"This test explicitly exercises a 'modify event', verifies the requirement is changed, and that a modify event message is sent — directly satisfying the requirement that event types include modifying a requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC157,not_covered,weak,This test exercises a 'delete event' (delete a requirement) and checks obsolescence and delete-event messaging; it does not assert or verify a 'modify' event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC153,not_covered,weak,This test covers a 'new' (add requirement) event and does not mention or assert any delete/delete-event behavior.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC154,not_covered,weak,This test covers a 'decompose' event and does not mention or assert any delete/delete-event behavior.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) and does not mention or assert any delete/delete-event behavior.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC156,not_covered,weak,This test covers a 'modify' event (changing a requirement) and does not mention or assert any delete/delete-event behavior.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC157,covered,full,The test explicitly names and exercises a 'delete' event for a requirement and asserts post-conditions that a delete event message is sent and requirement status becomes obsolete. This directly satisfies the requirement that event types include deleting a requirement.,—
RQ126,RQ126 Event types shall include merging requirements.,TC153,not_covered,weak,TC153 covers adding a new requirement and sending a new event message; it does not include merging behavior or a merge event type.,—
RQ126,RQ126 Event types shall include merging requirements.,TC154,not_covered,weak,"TC154 describes a 'decompose' event (splitting a requirement), which is the opposite of merging and does not verify that event types include merging requirements.",—
RQ126,RQ126 Event types shall include merging requirements.,TC155,not_covered,weak,TC155 addresses 'refine' events that add related requirements; it does not assert merging requirements or a merge event type.,—
RQ126,RQ126 Event types shall include merging requirements.,TC156,not_covered,weak,TC156 covers a 'modify' event for changing a requirement; it does not reference merging behavior.,—
RQ126,RQ126 Event types shall include merging requirements.,TC158,covered,full,"TC158 explicitly defines a 'merge' event, steps to select two or more requirements, and post-conditions stating the requirements are merged and a merge event message is sent with link reassignment. These assertions directly and semantically satisfy the requirement that event types include merging requirements.",—
RQ126,RQ126 Event types shall include merging requirements.,TC162,not_covered,weak,TC162 describes constructing composite event messages for a speculate event and polling for related requirements; it does not assert a merge event or merging of requirements.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC147,partially_covered,partial,"This test shows that a requirement change causes an event notification to be sent (publisher side). It does not assert that the eventserver receives the event message, so it is partial evidence for the requirement.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC153,partially_covered,partial,"This test documents that adding a requirement causes a new event message to be sent. It verifies the sender behavior but contains no assertion that the eventserver receives that message, so coverage is partial.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC156,partially_covered,partial,"This test demonstrates that changing a requirement causes a modify event message to be sent (i.e., the trigger side of the requirement). It does not, however, assert that the eventserver receives that message, so it only partially addresses the requirement.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC159,partially_covered,partial,"This test directly exercises the event server receiving an event message and processing it (receive, parse, categorize, store). However, it does not explicitly state that the trigger was a requirement change; therefore it verifies the receive behavior but not the 'when a requirement changes' trigger, so coverage is partial.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC160,partially_covered,weak,This test assumes as a precondition that the event server has received an event message; it does not demonstrate that receipt occurs as a result of a requirement change nor exercise the receive logic. It is topically related but does not directly verify the requirement end-to-end.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC162,partially_covered,weak,"Like TC160, this test assumes the event server has already received an event message (a speculative one). It covers receipt as a precondition but does not show receipt triggered by a requirement change or explicitly exercise the receive behavior.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC149,not_covered,weak,"Although this test asserts that a subscriber manager stores the event notification message in a local event log, the requirement specifically requires the eventserver to record the event in an eventlog. The actor differs (subscriber manager vs eventserver), so this does not satisfy the requirement.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,The test explicitly states that the event server stores event details in its event log and that the postcondition is that the event is stored in the log. This directly and fully exercises the requirement: upon receipt the eventserver records the event in an eventlog.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,This test focuses on identifying subscribers from a received event and searching for subscribers; it does not assert that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,This test focuses on notifying subscribers for evolutionary events and sending notifications; it does not assert that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC162,not_covered,weak,This test details constructing and sending composite event messages for speculative events; it does not assert that the eventserver records the received event in an event log.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,not_covered,weak,TC147 describes end-to-end publishing and that notifications are sent to subscriber managers; it does not include steps or assertions that the eventserver identifies all relevant subscribers upon receipt of the event.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,TC149 verifies that a subscriber manager receives and logs notifications for registered subscribers; it does not exercise or assert the eventserver's act of identifying relevant subscribers when an event is received.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,full,"TC160 explicitly exercises the receipt of an event and asserts steps where the event server identifies impacted requirements, searches for subscribers, and the postcondition states 'All relevant subscribers are identified.' This directly implements and verifies the requirement's core behavior and its completeness outcome.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,partially_covered,weak,TC161 assumes 'The event server has identified a list of subscribers' as a precondition and focuses on notifying subscriber managers. It does not exercise or assert the identification action itself; therefore it provides topical relevance but not independent verification of identification completeness or error handling.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC162,partially_covered,weak,"TC162 similarly treats identification as a precondition and exercises subsequent per-subscriber processing and message construction. It does not independently verify the initial identification step or completeness, so it only partially supports the requirement conceptually.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC150,not_covered,weak,This test describes receipt/processing by the subscriber manager but does not demonstrate that the eventserver differentiates between evolutionary and speculative events.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC152,not_covered,weak,"This test documents the subscriber manager determining that a message is speculative. It verifies classification behavior, but in the subscriber manager component, not the eventserver; it does not provide evidence that the eventserver differentiates event types.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,"The test explicitly instructs the event server to categorize each event as speculative or evolutionary and the postcondition reiterates that the event is categorized accordingly. This is a direct, explicit verification of the requirement.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,"This test assumes the event server has identified an event as evolutionary (uses an ""evolutionary event message"" as a precondition) and exercises the evolutionary path (notification). It provides indirect evidence that evolutionary events are treated distinctly but does not explicitly assert the classification step within the eventserver.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC162,partially_covered,partial,"This test exercises handling specific to speculative events (constructing composite messages for a speculative event) and therefore supports that speculative events are handled differently. However, it does not explicitly assert that the eventserver performs the classification step itself.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,partially_covered,partial,"This test covers the real-time publication path where an event notification is sent to a subscriber manager when a requirement changes. It demonstrates the sending action but does not explicitly state the event is an 'evolutionary' event, so it provides partial support for the requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,"This test demonstrates that a subscriber manager receives event notifications and logs them for non-speculative events. While it shows the receiving/logging part of notification flow, it does not explicitly assert that the eventserver sends notifications specifically for evolutionary events, so it only partially supports the requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,partially_covered,partial,"This test verifies identification/categorization of an event as evolutionary, which is a necessary precursor to notifying subscribers. However it does not assert that the eventserver issues notifications to subscribers when the event is categorized as evolutionary, so it only partially supports the requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,This test explicitly names 'evolutionary event' and details steps where the event server builds and sends a notification to each relevant subscriber manager and asserts the postcondition that the event message is received by each relevant subscriber manager. That directly exercises and verifies the requirement's core behavior (detect evolutionary event -> notify subscribers).,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC162,not_covered,weak,This test concerns speculative events specifically and demonstrates message construction and sending for speculative events. It does not address evolutionary events; therefore it does not provide direct evidence that evolutionary events trigger subscriber notifications.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC149,not_covered,weak,TC149 concerns non-speculative event notifications and storing messages in a local log. It does not address speculative events or the construction of composite event messages and therefore provides no verification for RQ132.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,partially_covered,weak,"TC150 shows that subscriber manager receives speculative event notifications. This addresses delivery to subscribers (a downstream step) but does not verify that the eventserver constructed a composite event message, so it is only weakly relevant.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC152,partially_covered,weak,"TC152 verifies downstream handling of a speculative event (subscriber manager parsing, model injection/execution, response). It confirms that speculative messages are processed by subscribers but does not assert that the eventserver constructed a composite event message. Thus it is related but does not directly verify the requirement.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,partially_covered,weak,"TC159 demonstrates the eventserver receiving, parsing, and categorizing events as speculative. These are prerequisite behaviors relevant to constructing a composite message, but the test does not assert that the eventserver constructs a composite event message; therefore it provides partial (supporting) evidence only.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC162,covered,full,"The test TC162 explicitly states that the event server constructs a composite event message for a speculative event, including the changed requirement plus quantitative constraints from related requirements and sends the customized message to the subscriber. This directly and fully exercises the requirement's mandated behavior.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC147,not_covered,weak,This test covers publishing an event to subscribers in real time but contains no assertion that the eventserver identifies related requirements or constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,not_covered,weak,This test describes a user decomposing a requirement and temporary links being established; it does not assert automatic identification of related requirements and constraints by the eventserver for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,not_covered,weak,This test describes a user-driven refine operation and temporary links being established by the user action. It does not assert that the eventserver automatically identifies related requirements and constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,not_covered,weak,This test describes a user-initiated merge event and reassignment of links; it does not assert that the eventserver identifies all related requirements and constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"The test explicitly asserts that the event server 'identifies the impacted requirements' and finds subscribers; this shows the eventserver discovers impacted requirements. It does not assert identification of 'all related requirements and constraints' nor any polling/collection of quantitative constraints or explicit handling 'for each impacted executable model', so coverage is partial.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC162,covered,full,"This test explicitly requires identification of 'all additional requirements' linked to the same artifact and retrieval of quantitative constraints (via DOORS) and packaging them into a composite message per subscriber. These actions semantically satisfy the requirement to identify related requirements and constraints for impacted artifacts/subscribers. While the test text does not literally say 'executable model', the per-subscriber/per-artifact behavior maps to identifying related requirements and constraints for impacted models; core behaviors and constraint collection are asserted.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,TC147 focuses on real-time event publication to subscriber manager(s); it does not describe querying the requirements management tool for quantitative values related to additional requirements/constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,TC153 covers adding a new requirement and event message generation; it does not mention retrieving quantitative values from a requirements management tool.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,TC154 concerns decomposing a requirement and associated event messaging; it does not reference querying a requirements management tool for quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,TC155 covers user-driven refinement of requirements and generation of refine event messages; it does not mention querying the requirements management tool for quantitative values or retrieving quantitative constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC160,not_covered,weak,TC160 describes identification of subscribers and impacted requirements but does not state that the event server queries the requirements management tool to retrieve quantitative values for related requirements.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC162,partially_covered,partial,"TC162 explicitly describes polling DOORS (a requirements management tool) to obtain additional quantitative information and including those quantitative constraints in the composite event message, which directly addresses the core requirement. However the test case description does not exercise or assert boundary conditions, error handling (e.g. RM tool unavailable), authentication/authorization, units/format validation, or aggregation rules; therefore coverage is partial.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,This test concerns the subscriber manager receiving an event notification; it does not assert that the event server constructs a composite speculative message including related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC152,not_covered,weak,"This test exercises the subscriber manager processing of a speculative event (parsing, injecting values, executing models). It verifies subscriber-side processing, not the event server's construction of a composite speculative message, so it does not cover the requirement.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC153,not_covered,weak,This test covers adding a new requirement via a trigger and generating an event message. It does not verify composition of a composite speculative message that includes related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,partially_covered,partial,"This test verifies reception and categorization of speculative events (the identification of speculative events is required), but it does not demonstrate the later steps of collecting related requirements or constraint values nor composing the composite speculative message.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC160,partially_covered,partial,"The test verifies that the event server identifies impacted requirements and locates subscribers for those requirements (a prerequisite to composing per-subscriber messages). It does not verify polling for quantitative constraint values, nor the actual composition of a composite speculative message including those constraints.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC162,covered,partial,"The test explicitly exercises construction of a composite event message for a speculative event and states that the server identifies additional related requirements and polls DOORS for quantitative information, then constructs and sends a customized composite message including the changed requirement plus quantitative constraints. This directly implements the core requirement. Marked partial confidence because the test describes the happy path but does not assert error paths, boundary conditions, or completeness checks for ""all"" impacted models.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC152,not_covered,weak,"This test concerns subscriber manager behavior after receiving an event (processing/injecting values/re-executing models) and response generation. It does not assert that the eventserver sends a customized message to each impacted executable model; it instead shows subscriber-side processing, so it does not verify the requirement.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,"This test covers reception, parsing, categorization, and logging of incoming events. It does not contain assertions that the eventserver constructs customized messages or sends them to each impacted executable model.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,partially_covered,partial,This test verifies identification of impacted subscribers (a prerequisite) but contains no assertion that the eventserver constructs a customized message per subscriber or that it sends the message to each impacted executable model. It partially supports the requirement by proving the identification step only.,—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"This test asserts the eventserver sends a notification to each relevant subscriber manager (per-recipient sending). However, it does not state that the message is customized per impacted executable model, nor that the final recipients are executable models rather than subscriber managers. Thus it partially supports the requirement (delivery to each recipient) but lacks explicit customization and direct delivery to executable models evidence.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC162,covered,full,"This test explicitly describes per-subscriber processing (""For each identified subscriber the event server ..."") and states that a composite/customized event message is constructed and sent to the relevant subscriber. Semantically aligns with requirement: eventserver constructs customized message and sends it to each impacted subscriber (interpreted as impacted executable model).",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC165,not_covered,weak,This test is about a user processing event messages and updating artifacts/links. It does not assert that the eventserver constructs or sends customized messages to impacted executable models.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,TC161 focuses on notifying subscribers when an evolutionary event occurs (sending notifications). It does not assert that a user can view all events for a specific artifact nor that events are displayed in receipt order.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC162,not_covered,weak,TC162 concerns construction of composite event messages for speculative events and related server-side behavior; it does not assert user-facing display of all events in receipt order for a specific artifact.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,covered,full,TC163 explicitly states that event messages are displayed in the order in which they were received for a single artifact and requires at least three events. This directly and fully verifies the requirement's core behavior (view all events for a specific artifact in receipt order).,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,partially_covered,partial,TC164 demonstrates that events are received for a single subscriber and that the system enforces an ordering for processing (prohibits processing out of order). This implies an ordering of events but does not explicitly assert that the user views all evolutionary events for a specific artifact in receipt order. Thus it provides partial supporting evidence.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC165,partially_covered,partial,"TC165 indicates event messages are displayed for a single artifact and that the user examines the first event message, which supports that messages are available and an ordering exists. However it does not explicitly assert that all events are viewable or that the display order is explicitly the order received (no explicit ordering assertion like TC163). Therefore it partially supports the requirement.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,This test validates that an event is published in real time to subscribers but contains no steps or assertions about the user updating artifacts based on the event message.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,This test covers adding a new requirement (and sending an event message) but does not assert that a user updates related artifacts in response to received event messages.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC159,not_covered,weak,"This test verifies receipt, parsing, categorization, and storage of events by the event server; it does not document user-driven updates to related artifacts based on event content.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC162,not_covered,weak,"This test covers server-side construction of composite event messages and sending them to subscribers, but does not include user actions that update related artifacts in response to received event messages.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,This test verifies display ordering of event messages ('Event messages are displayed in the order in which they were received.') but does not exercise or assert that the user updates related artifacts based on event message content.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC165,covered,full,The test explicitly instructs the user to apply information from the event message to update the artifact and documents the postcondition that links are changed per the user's directions; this directly exercises the requirement's behavior.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,not_covered,weak,"This test documents creation of tentative links when a requirement is deleted (i.e., temporary trace creation). It does not verify elimination of those temporary traces; thus it does not satisfy the requirement.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"This test covers reception, parsing, categorization and logging of events. It does not include assertions about elimination of temporary traces constructed during initial processing.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,This test verifies identification of impacted requirements and subscribers. It does not assert user-driven elimination or automatic removal of temporary traces.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC162,not_covered,weak,"This test verifies composition and sending of composite event messages (construction of artifacts), but does not assert removal/elimination of temporary traces.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC164,not_covered,weak,This test asserts ordering constraints for event processing and that incorrect-order processing is prohibited. It does not assert removal of temporary traces or user-driven elimination of tentative traces.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC165,covered,full,The test explicitly states the user discards tentative links and that any additional event messages sent because of those tentative links are removed from the event processing list and display. This directly exercises elimination of temporary traces (tentative links and derived event messages) constructed during initial processing.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,TC149 states that a received non-speculative event notification is stored in the local event log. It does not address removal of events when temporary traces are eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC150,not_covered,weak,TC150 indicates that speculative event notifications are processed according to protocols; it does not assert that events are removed when users eliminate temporary traces/tentative links.,—
