Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC153,partially_covered,partial,"The test lists the trigger driver as a precondition and expects an event message to be sent, which maps to the requirement. As a high-level test description it lacks executable assertions or checks that the driver component triggered the message or handled failures.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC154,partially_covered,partial,"The test explicitly requires the trigger driver to be running and expects a decompose event message to be sent, which aligns with the requirement's intent that a driver triggers events. However the artifact is a high-level test description (no executable assertions shown), and it does not exercise error conditions, driver invocation details, or verify the driver API/interaction.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC155,partially_covered,partial,"Precondition and post-condition state the driver is running and a refine event message is sent, demonstrating intended use of a trigger driver. Missing are concrete assertions that the driver component was invoked, error/negative cases, and low-level verification of the driver behavior.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC156,partially_covered,partial,"Explicit precondition that the trigger driver is running and a modify event message is expected aligns with requirement intent. Missing low-level verification of driver invocation, and no coverage of failure or boundary conditions.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC158,partially_covered,partial,"Test precondition and post-condition state the trigger driver is running and an event message is sent on merge, demonstrating expected use of a driver to trigger events. Lacks executable assertions, driver-level invocation checks, and negative/error scenarios.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC153,covered,full,"TC153 explicitly exercises an Add New Requirement event: the steps include adding a new requirement and the post-condition asserts that an event message is sent, directly demonstrating that an 'add requirement' event type exists and is exercised.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC155,partially_covered,partial,"TC155 (refine event) documents adding an additional requirement related to an existing one, which is semantically related to 'adding new requirements' but occurs within a 'refine' event context rather than explicitly exercising a dedicated 'add new requirement' event type. Thus it provides partial supporting evidence.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC156,not_covered,weak,TC156 documents a modify event that changes an existing requirement; it does not describe adding new requirements or an add-event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC157,not_covered,weak,TC157 documents a delete event that obsoletes a requirement; it does not assert adding new requirements or an add-event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC158,not_covered,weak,TC158 documents a merge event combining existing requirements; it does not assert adding new requirements as a distinct event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC162,not_covered,weak,TC162 concerns constructing composite event messages for a speculate event and describes polling and message composition. It does not assert creation of new requirements or an add-requirement event type.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC154,covered,full,The test explicitly exercises a 'decompose' event and asserts that an existing requirement is split into two or more requirements and that the post-condition records the decomposition. This directly implements the requirement's mandate that event types include decomposition.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) rather than decomposing one requirement into two or more; it does not assert the decomposing behavior required.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC157,not_covered,weak,This test covers a 'delete' event and asserts setting a requirement to obsolete; it does not exercise or assert decomposition of a requirement.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC158,not_covered,weak,This test covers a 'merge' event (combining two or more requirements) which is the inverse operation and does not demonstrate or assert a 'decompose' event as required.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC162,not_covered,weak,This test covers construction of composite event messages for a 'speculate' event (aggregating related requirements' data). It does not assert a 'decompose' event or splitting one requirement into multiple requirements.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC153,not_covered,weak,This test covers adding a new requirement (new event) rather than refining an existing requirement by adding an additional requirement related to it. It does not verify the refine behavior required.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC154,not_covered,weak,"This test covers a 'decompose' event (splitting into two or more parts), which is a different event type than 'refine' (adding an additional requirement to an existing one). No assertions in this test verify the refine behavior.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC155,covered,full,"The test explicitly exercises a 'refine' event, selects an existing requirement, and adds an additional related requirement; postconditions assert the requirement is refined and messages/temporary links are created. These assertions directly satisfy the requirement phrase about refining by adding an additional requirement to an existing one.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC156,not_covered,weak,"This test addresses modifying an existing requirement (change), not refining by adding an additional related requirement. No refine-specific assertions are present.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC158,not_covered,weak,"This test covers merging requirements, which differs from refining a single requirement by adding an additional related requirement. It does not assert refine behavior.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC153,not_covered,weak,This test covers adding a new requirement (new event) and does not assert presence or behavior of a modify event.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC154,not_covered,weak,"This test covers a decompose event (decomposing a requirement), not a modify/modify-ing-a-requirement event. It does not assert that a modify event type exists or functions.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC155,not_covered,weak,This test covers a refine event (adding a related requirement) rather than a modify event; it does not assert the modify event behavior required.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC156,covered,full,"The test explicitly triggers a modify event, performs a change to an existing requirement, and asserts post-conditions including that the requirement is changed and a modify event message is sent. This directly and fully exercises the requirement that event types include modifying a requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC157,not_covered,weak,This test covers a delete event (marking requirement obsolete) and does not assert any modify event behavior.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC153,not_covered,weak,This test exercises an 'add new requirement' event; it does not reference or verify deletion or a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC154,not_covered,weak,This test exercises a 'decompose event' and asserts decomposition behaviors; it does not assert deletion behavior or a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC155,not_covered,weak,This test describes a 'refine event' and asserts refinement behaviors; it does not specify or assert any delete event or deletion-related outcomes.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC156,not_covered,weak,This test describes a 'modify event' and its post-conditions; it does not reference or verify a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC157,covered,full,"The test explicitly exercises a 'delete event' and asserts the resulting behaviors (requirement set to obsolete, a delete event message is sent), directly satisfying the requirement that event types include deleting a requirement.",—
RQ126,RQ126 Event types shall include merging requirements.,TC153,not_covered,weak,This test covers adding a new requirement and sending a new event message; it does not assert or exercise merging requirements.,—
RQ126,RQ126 Event types shall include merging requirements.,TC154,not_covered,weak,"This test covers a 'decompose' event (splitting requirements), which is the opposite of merging and does not verify inclusion of a merge event type.",—
RQ126,RQ126 Event types shall include merging requirements.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) and does not reference merging or merge event behavior.,—
RQ126,RQ126 Event types shall include merging requirements.,TC156,not_covered,weak,This test covers a 'modify' event and does not reference or assert merge-related behavior.,—
RQ126,RQ126 Event types shall include merging requirements.,TC158,covered,full,"This test explicitly specifies a 'merge event', exercises merging two or more requirements, and asserts post-conditions that requirements are merged, a merge event message is sent, and existing links are assigned to the merged requirement — directly implementing the requirement's intent.",—
RQ126,RQ126 Event types shall include merging requirements.,TC162,not_covered,weak,"This test exercises composite event construction for a 'speculate' event, not a merge event; it does not assert or mention merging requirements.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC147,partially_covered,partial,This test describes a requirement change causing an event notification to be sent (shows the trigger side). It does not assert that the eventserver receives messages originating from requirement changes.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC153,partially_covered,partial,This test shows that adding a new requirement results in an event message being sent; it supports the 'requirement changes -> event message' half of the requirement but does not verify eventserver receipt.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC156,partially_covered,partial,This test demonstrates that modifying a requirement results in a modify event message being sent (covers the 'when a requirement changes' -> 'event message is sent' part). It does not show the eventserver receiving that message.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC159,partially_covered,partial,"This test explicitly exercises the event server receiving an event message and subsequent processing, which directly addresses the 'receive event messages' behavior. However, the precondition is that an event trigger issues an event message (no explicit tie in this test to 'a requirement changes'), so it does not alone prove the receive-on-requirement-change end-to-end behavior.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC160,partially_covered,weak,"This test explicitly states as a precondition that the event server has received an event message, which aligns with the requirement's receiving behavior. However it does not demonstrate the causal link to 'when a requirement changes' (the test assumes a received message rather than showing it was caused by a requirement change).",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC162,partially_covered,weak,This test assumes the event server has received a speculative event message and proceeds with processing. It demonstrates handling after receipt but does not show receipt triggered specifically by a requirement change.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC149,not_covered,weak,"TC149 states that a subscriber manager stores a received event notification in its local event log. That is storage by the subscriber manager, not the eventserver; it does not verify that the eventserver itself records the event in its eventlog.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,TC159 explicitly states that upon receiving an event the event server stores event details in its event log and the post-condition claims the event is stored. This directly satisfies the requirement's obligation to record the event on receipt.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,TC160 describes identifying impacted requirements and subscribers after an event has been received; it does not assert that the eventserver records the event in an eventlog.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,TC161 describes notifying subscribers when an evolutionary event occurs; it does not assert that the eventserver records the event in an eventlog.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC162,not_covered,weak,TC162 focuses on constructing composite messages for speculative events and polling DOORS; it does not assert that the eventserver records the event in an eventlog.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,not_covered,weak,This test describes that an event notification is sent to the relevant subscriber manager when a requirement changes. It presumes the existence of a relevant subscriber manager but does not exercise or assert that the event server performs subscriber identification.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,"This test validates that a subscriber manager receives and logs a notification. It is focused on the subscriber manager receiving notifications and local logging, not on the event server's identification of relevant subscribers.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,full,"The test explicitly states the event server identifies impacted requirements and searches for subscribers, and its postcondition asserts that all relevant subscribers are identified. This directly exercises and verifies the core requirement: identification of relevant subscribers upon receiving an event.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,not_covered,weak,"This test focuses on notifying already-identified subscribers (precondition: ""The event server has identified a list of subscribers""). It does not exercise or assert the identification step itself, so it does not verify the requirement.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC162,not_covered,weak,"This test assumes a list of identified subscribers as a precondition and focuses on building composite messages for each identified subscriber. It does not assert or exercise the identification process, so it does not verify the requirement.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC150,not_covered,weak,This test concerns the subscriber manager receiving a speculative event notification; it does not assert that the event server differentiates event types. The relevance is indirect (downstream consumer) and does not verify the requirement.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC151,not_covered,weak,"This test describes creation of a speculative query and that a speculative event message is received by the event server, but it does not include any assertion that the event server differentiates between speculative and evolutionary events.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,"The test step explicitly states that the event server categorizes each event as speculative or evolutionary, directly matching the requirement's demanded behaviour. The test also includes storage/postcondition asserting the event is categorized, which verifies the observable outcome.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,"This test demonstrates handling of an evolutionary event (notification to subscribers) and therefore exercises behaviour specific to evolutionary events, but it does not assert that the event server performs the differentiation step itself (it assumes an evolutionary event has been received).",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC162,partially_covered,partial,"This test exercises processing specific to speculative events (composite message construction) and thus demonstrates behavior for speculative events, but it does not explicitly assert that the event server performs the differentiation step that distinguishes speculative from evolutionary events.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,partially_covered,partial,This test asserts that when a requirement changes an event notification is sent to subscriber managers (happy-path notification). It supports the notification behavior but does not explicitly state the event type is 'evolutionary' or cover error/boundary cases.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,"This test shows that subscriber managers receive event notifications and persist them locally, which corroborates the notification delivery side of the requirement, but it does not prove the eventserver initiated the notification for evolutionary events specifically.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,partially_covered,partial,"This test verifies detection and explicit categorization as 'evolutionary', which satisfies the first half of the requirement (recognizing an evolutionary event) but does not assert that the eventserver sends notifications to subscribers.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC160,partially_covered,partial,This test demonstrates identification of impacted requirements and discovery of relevant subscribers (necessary steps toward notifying subscribers) but does not assert that the eventserver sends notifications to those subscribers.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,"This test explicitly requires an evolutionary event as a precondition, details building and sending a notification to each relevant subscriber manager, and asserts receipt by subscriber managers—directly demonstrating the requirement's behavior (detection of evolutionary event and notification of subscribers).",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC162,not_covered,weak,This test is focused on speculative events and constructing composite messages for speculative events. It does not assert behavior for evolutionary events specifically; therefore it does not verify RQ131.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC149,not_covered,weak,This test concerns non-speculative event notification handling and storage; it does not address constructing composite event messages for speculative events.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,not_covered,weak,This test concerns the subscriber manager receiving speculative event notifications and processing them; it does not assert the eventserver constructing a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC151,not_covered,weak,"This test describes a user constructing a speculative query and that a speculative event message is received by the event server, but it does not assert that the eventserver constructs a composite event message in response.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,not_covered,weak,"This test verifies receipt, parsing, categorization, and logging of events (including identifying speculative events) but does not assert construction of a composite event message.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC162,covered,full,"The test case explicitly names and describes the event server constructing a composite event message for a speculative event, describes inputs (speculative event received), the composition (includes the changed requirement plus quantitative constraints), and the sending of the customized message to subscribers. This directly verifies the requirement's stated behavior and content.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC147,not_covered,weak,This test covers real-time publication of an event to subscribers but does not assert identification of related requirements or constraints per impacted executable model.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,not_covered,weak,This test describes a user-driven decomposition of a requirement and temporary link creation; it does not verify that the eventserver identifies all related requirements and constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,not_covered,weak,This test exercises a user-driven refine operation and the creation of temporary links; it does not assert that the eventserver identifies related requirements or constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,not_covered,weak,This test covers merging requirements and link reassignment but contains no assertions that the eventserver identifies related requirements and constraints for each impacted executable model.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"The test explicitly asserts that the event server identifies impacted requirements from an event message and finds subscribers for those requirements — this covers the 'identify impacted requirements' part of RQ133. It does not assert that the event server identifies all related requirements and associated quantitative constraints for each impacted executable model, so coverage is partial.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC162,covered,partial,"This test explicitly instructs the event server to identify additional requirements linked to the same artifact and to poll DOORS for quantitative information (constraints), then to include those constraints in a composite message per subscriber. Semantically this satisfies RQ133's requirement to identify related requirements and constraints for impacted models. Confidence is 'partial' because the test covers the core/happy path but does not show boundary, error, or negative path assertions.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,This test covers real-time event publication to subscribers; it does not mention retrieving quantitative values from a requirements management tool and does not verify RQ134.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,This test describes adding a new requirement and sending a new event; it does not mention querying a requirements management tool for quantitative values and therefore does not verify RQ134.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,"This test describes decomposing a requirement and sending a decompose event; no mention of querying for quantitative values or interacting with a requirements management tool, so it does not verify RQ134.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,"This test describes refining a requirement and sending a refine event; it does not mention querying the requirements management tool for quantitative values or retrieving quantitative constraints, so it does not verify RQ134.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC160,not_covered,weak,This test focuses on identifying subscribers from an event and does not reference querying a requirements management tool or retrieving quantitative values; it does not verify RQ134.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC162,partially_covered,partial,"This test case explicitly states the event server 'polls DOORS' (a requirements management tool) to obtain 'additional quantitative information' and includes those quantitative constraints in a composite event message, which directly aligns with the requirement's core behavior. However, the artifact is a high-level test description (no executable assertions or checks), and it does not exercise or assert error paths, boundary conditions, units/aggregation correctness, authentication, or response handling. Therefore coverage of the core happy path is present but incomplete for full verification.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,TC150 concerns the subscriber manager receiving a speculative event notification and processing it; it does not assert construction of a composite speculative message containing related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC151,not_covered,weak,TC151 describes user constructing a speculative query and that a speculative event message is received by the event server (precondition). It does not exercise or assert that the eventserver constructs a composite speculative message including related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC153,not_covered,weak,TC153 describes adding a new requirement and sending a new event message; it does not verify that the eventserver constructs a composite speculative message that includes related requirements and constraint values for impacted models.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,partially_covered,weak,TC159 verifies receiving and categorizing speculative events and parsing event content—necessary earlier steps for creating a composite speculative message—but it does not assert aggregation of related requirements or inclusion of constraint values in a composite message.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC160,partially_covered,weak,TC160 demonstrates the event server identifying impacted requirements (a prerequisite to aggregating related requirements) and locating subscribers. This covers preparatory steps for building a composite message but does not verify that the composite message is constructed or includes all constraint values per impacted model.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC162,partially_covered,partial,"This test explicitly describes constructing a composite event that includes the changed requirement and quantitative constraints from related requirements and sending a customized message to subscribers, directly matching the requirement's core behavior. However, it is a high-level test description and does not assert completeness across 'each impacted model', boundary conditions, error handling (e.g., DOORS poll failures), or validation of completeness/consistency of constraints; therefore coverage is partial.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,This test covers receiving and classifying incoming events and logging. It does not assert that the event server sends customized messages to impacted executable models.,—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,not_covered,weak,This test focuses on identification of subscribers. It does not assert construction of a customized message nor the sending of that message to executable models.,—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"This test asserts building and sending a notification event message to each relevant subscriber manager for evolutionary events. It demonstrates delivery behavior, but refers to subscriber managers rather than directly to executable models and does not explicitly assert per-executable customization. Therefore it partially aligns with RQ136 but lacks explicit evidence of customized-per-executable delivery and per-executable receipt/acknowledgement.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC162,partially_covered,partial,"This test explicitly states the event server constructs a composite/customized message and sends that customized event message to the relevant subscriber. It exercises message customization and delivery to subscribers for speculative events, satisfying core behaviors of RQ136 for speculative scenarios. It does not, however, explicitly assert delivery to 'each impacted executable model' (multiplicity across all impacted executable models), nor does it assert acknowledgements, retries, or mapping from subscriber to an executable model endpoint—hence partial confidence.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC165,not_covered,weak,This test describes user processing of event messages and link management. It does not assert that the event server sends a customized message to impacted executable models.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,This test describes notification sending by the event server to subscribers (sending/receipt) and does not assert anything about a user view or display ordering for events related to a specific artifact.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC162,not_covered,weak,This test concerns construction of composite event messages by the event server for speculative events and does not address user viewing or display ordering of evolutionary events for a specific artifact.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,covered,full,"The test explicitly asserts that event messages are displayed in the order they were received and specifies the precondition 'At least three event messages received for a single artifact', covering 'all events' (multiple) and 'specific artifact' contexts. This directly satisfies the requirement's view and ordering aspects, including multi-event ordering.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,not_covered,weak,This test enforces processing order (prohibits processing an event other than the first received) but does not explicitly assert that the user view displays all events in the order received. It addresses processing constraints rather than the display requirement.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC165,not_covered,weak,"Although this test mentions 'Event messages are displayed for a single artifact' and the user 'examines the first event message', it focuses on processing the event messages and link changes rather than explicitly asserting that all events are presented in the order received. The evidence does not clearly verify the required display ordering.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,TC147 verifies publication of events in real time to subscribers; it does not assert that recipients (users) update related artifacts based on event content.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,TC153 describes adding a new requirement and sending an event message; it does not include verification that a user updates related artifacts according to event message information.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC159,not_covered,weak,"TC159 covers receipt, parsing, categorization, and storage of events by the server; it does not include user actions that apply message information to update artifacts.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC162,not_covered,weak,TC162 focuses on the event server constructing composite event messages and sending them; it does not assert that a user updates related artifacts using those messages.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,"TC163 verifies display order of event messages (ordering behavior), but contains no assertion that the user updates related artifacts based on event message contents.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC165,covered,full,"TC165 explicitly states the user applies information from the event message to update the artifact and describes postconditions reflecting artifact/link updates, directly satisfying the requirement's core behavior and postcondition expectations.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,not_covered,weak,Test postconditions set existing links to tentative status after a delete; it does not assert that the user eliminates temporary traces produced by the eventserver (no assertion of removing those tentative traces or associated event messages).,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"This test verifies receiving, parsing, categorizing, and logging events by the event server. It does not assert any user-driven elimination of temporary traces created during initial processing.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,This test covers identifying subscribers for an event. There is no assertion that the user eliminates temporary traces or removes tentative artifacts created by the eventserver.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC162,not_covered,weak,This test describes construction of composite event messages by the event server (speculative handling). It does not describe user actions to eliminate temporary traces or removal of temporary artifacts.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC164,not_covered,weak,This test concerns processing events in order and system prohibition of out-of-order processing. It does not assert user removal of temporary traces or deletion of tentative links/event messages.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC165,covered,full,The test explicitly describes a user selecting tentative links to discard and states postconditions that links are changed per user directions and event messages sent because of a tentative link are removed — directly exercising elimination of temporary traces created by the eventserver.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,TC149 asserts that a non-speculative event notification is stored in the local event log. It does not address removing events when temporary traces are eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC150,not_covered,weak,TC150 indicates processing of a speculative event notification according to protocols but does not assert automatic elimination of events when users remove temporary traces/tentative links.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC155,not_covered,weak,TC155 describes refining a requirement and establishment of temporary links; it does not assert removal of event messages when temporary traces are eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC157,not_covered,weak,TC157 describes deletion of a requirement leading to its status set to obsolete and making existing links tentative. It does not assert that event messages are automatically eliminated when temporary traces/tentative links are removed.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC164,not_covered,weak,TC164 describes preventing out-of-order processing of events and that no events are processed when attempted out-of-order. It does not assert removal of events as a result of the user eliminating temporary traces/tentative links.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC165,covered,full,"TC165 explicitly states that when the user discards tentative links (i.e., eliminates temporary traces), any additional event messages that were sent because of those tentative links and for which the tentative link has been eliminated are removed from the event processing list and display. This is a direct match to the requirement's mandate to automatically eliminate events that are no longer valid due to user elimination of temporary traces.",—
