Requirement Id,Chunk,Description,Test,Verdict,Confidence,Gap,Reasoning
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us901.c,partially_verified,weak,True,Defines show concrete URLs mapping to canonical paths but lack runtime assertions exercising those endpoints.
RQ17,RQ17.txt::chunk3,"The operation path (Figure 5) is appended to the path-prefix to form the URI used with HTTP GET or POST to perform the desired EST operation. An example valid URI absolute path for the ""/cacerts"" operation is ""/.well-known/est/cacerts"". To retrieve the CA's certificates, the EST client would use the following HTTP request-line:",us901.c,partially_verified,weak,True,Contains literal URL definitions matching the example path but provides no runtime assertion that the client constructs or sends that exact request-line.
RQ17,RQ17.txt::chunk5,"Likewise, to request a new certificate in this example scheme, the EST client would use the following request-line:",us903.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ17,RQ17.txt::chunk5,"Likewise, to request a new certificate in this example scheme, the EST client would use the following request-line:",us903.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us1159.c,partially_verified,full,True,"Client-side assertions show the client can set HTTP credentials and complete enrollment, supporting the 'Clients SHOULD support Basic' clause."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us1864.c,partially_verified,full,True,Direct CU_ASSERT confirming a successful Basic-authenticated POST verifies client Basic auth capability and server response for that path.
RQ18,RQ18.txt::chunk1,The EST server MAY request HTTP-based client authentication. This request can be in addition to successful TLS client authentication (Section 3.3.2) if EST server policy requires additional authentication,us1883.c,partially_verified,full,True,"Asserts the HTTP token auth callback was invoked during enroll, indicating the server issued an HTTP auth request/callback in the flow that involved client cert handling."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,full,True,Another client test that provisions HTTP credentials and asserts a successful enroll outcome.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,full,True,Asserts that client-provided HTTP credentials lead to a successful enroll operation.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,full,True,"Sets client HTTP credentials and asserts enroll success via simplified API, exercising the client-side auth happy path."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us4020.c,partially_verified,full,True,Client API calls to set HTTP auth and subsequent CU_ASSERT of success demonstrate client-side support for providing HTTP credentials.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us894.c,partially_verified,full,True,"Issues an HTTP POST with CURLAUTH_BASIC and asserts the HTTP response code, demonstrating active HTTP auth interaction with the server."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us894.c,partially_verified,full,True,Direct CU_ASSERT that invalid Basic creds produce 401 exercises the server validation path for Basic auth.
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us894.c,partially_verified,full,True,Direct CU_ASSERT showing a Basic-authenticated request exercising client Basic usage and asserting server response.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us898.c,partially_verified,full,True,"Directly asserts the server returned HTTP 401, verifying server-side HTTP auth challenge/failure behavior."
RQ18,RQ18.txt::chunk1,The EST server MAY request HTTP-based client authentication. This request can be in addition to successful TLS client authentication (Section 3.3.2) if EST server policy requires additional authentication,us898.c,partially_verified,full,True,"Directly asserts server returned HTTP 401, demonstrating an HTTP auth request when HTTP credentials were not provided (comment context indicates a valid identity cert was present)."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us903.c,partially_verified,full,True,"Configures HTTP credentials and asserts successful enroll, validating the authenticated client happy path."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us1005.c,partially_verified,partial,True,Asserts successful provision when client presents both userid/password and client cert (demonstrates combined knowledge+possession happy path) but does not assert that the server will reject when one factor is omitted under a require-both policy.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us2174.c,partially_verified,partial,True,Asserts that credential callback can be set and enroll succeeds (demonstrates token/dynamic HTTP auth usage) but lacks assertions for transition from failed TLS auth to HTTP auth challenge/response and missing negative credential-failure checks.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us748.c,partially_verified,partial,True,Directly asserts successful enroll with userid/password and NULL client cert (demonstrates HTTP auth alternative) but does not assert server rejection when possession+knowledge are required or exercise TLS-failure->HTTP-challenge transition.
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us893.c,partially_verified,partial,True,"Asserts HTTP 401 response for a reenroll attempt, confirming server rejection but missing assertions on WWW-Authenticate header and client retry behavior."
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us894.c,partially_verified,partial,True,"The assertion verifies the observed failure (rv == 0) for the attempted anonymous-cipher enroll, directly supporting the anonymous-cipher prohibition for that single case but does not cover NULL ciphers or TLS version enforcement."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us894.c,partially_verified,partial,True,"Negative test asserts 401 for invalid credentials, showing rejection but does not validate WWW-Authenticate header or that the client retries with an Authorization header."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us898.c,partially_verified,partial,True,"Asserts that enroll fails without HTTP auth but reenroll with a certificate succeeds, providing partial evidence that server does not strictly assume HTTP auth in reenroll scenarios."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us898.c,partially_verified,partial,True,"Directly asserts server returned 401, covering server rejection but does not assert WWW-Authenticate header contents or client retry/Authorization header."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us899.c,partially_verified,partial,True,Configures credentials and asserts a CA-specific enroll retry outcome; validates credential usage but focuses on backend CA behavior rather than full HTTP auth sequences.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us903.c,partially_verified,partial,True,Asserts enroll success using HTTP credentials without a client cert (covers no-cert fallback happy path) but lacks negative assertions and explicit TLS-failure->HTTP-challenge sequencing checks.
RQ18,RQ18.txt::chunk6,". If the client is not capable of retrying the request or it is not capable of Basic or Digest authentication, then the client MUST terminate the connection.",NO_TEST_CASE,no_assertion_evidence,weak,True,"Although implementation code sets ctx->auth_mode = AUTH_FAIL and error paths perform SSL_shutdown/SSL_free, there are no candidate tests. No tests assert that the client terminates the TCP/TLS connection when it is not capable of retrying or of Basic/Digest authentication. Many existing checks reference return codes or parse Retry-After values, but these do not prove the connection was closed."
RQ18,RQ18.txt::chunk7,"A client MAY set the username to the empty string ("""") if it is presenting a password that is not associated with a username.",NO_TEST_CASE,no_assertion_evidence,weak,True,"Implementation snippets show the client HTTP header builder will produce a "":password"" Basic string when ctx->userid is an empty string and server parsing accepts a leading-colon-only Basic value as 'only password'. However, there are no candidate tests asserting that the public client APIs permit setting the username to the empty string, and some existing tests demonstrate negative behavior for empty usernames at higher-level APIs."
RQ18,RQ18.txt::chunk8,Support for HTTP-based client authentication has security ramifications as discussed in Section 6. The client MUST NOT respond to the server's HTTP authentication request unless the client has authorized the EST server (as per Section 3.6).,NO_TEST_CASE,no_assertion_evidence,weak,True,"No candidate tests were provided and no test assertions were found that verify the client will withhold HTTP authentication credentials until the EST server is authorized. The available code fragments (est_client_enable_basic_auth_hint, est_client_retrieve_credentials, and client HTTP auth handling) document or implement credential handling but do not show an explicit authorization check gating disclosure of credentials. Therefore there is no test evidence that the MUST-not-respond-unless-authorized policy is asserted or enforced."
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us1864.c,partially_verified,full,True,Defines the application/pkcs10 Content-Type header macro used by tests.
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us1883.c,partially_verified,full,True,"Test macro provides the Content-Type header for application/pkcs10, demonstrating test-level use of the required media type."
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us3496.c,partially_verified,full,True,Defines the Content-Type macro for application/pkcs10 used in tests.
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us3512.c,partially_verified,full,True,Defines the application/pkcs10 Content-Type header macro used by tests.
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us893.c,partially_verified,full,True,"Runtime code appends the application/pkcs10 Content-Type header to the HTTP header list, showing operational use."
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us894.c,partially_verified,full,True,"Defines the exact Content-Type header string for application/pkcs10, directly matching the requirement's media-type text."
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us901.c,partially_verified,full,True,"Defines the application/pkcs10 Content-Type header macro, matching the requirement."
RQ19,RQ19.txt::chunk0,REQUIREMENT 19: MESSAGE TYPES,us903.c,partially_verified,full,True,Directly asserts the server returns HTTP 202 and verifies the 'Retry-After: 3600' header is present.
RQ19,RQ19.txt::chunk2,"For consistency with [RFC5273], each distinct EST message type uses an HTTP Content-Type header with a specific media type.",NO_TEST_CASE,no_assertion_evidence,weak,True,"The product source contains explicit Content-Type handling: client-side est_io_check_http_hdrs compares response Content-Type to est_op_map[op].content_type and server handlers write Content-Type for CSRATTRS and return EST_ERR_BAD_CONTENT_TYPE when missing/mismatched. However, there are no candidate tests provided that contain assertions checking the presence or exact media-type value of HTTP Content-Type headers for EST message types, so the requirement cannot be verified by tests."
RQ19,RQ19.txt::chunk3,"The EST messages and their corresponding media types for each operation are:

   +--------------------+--------------------------+-------------------+
   | Message type       | Request media type       | Request section(s)|
   |                    | Response media type(s)   | Response section  |
   | (per operation)    | Source(s) of types       |                   |
   +====================+==========================+===================+
   | Distribution of CA | N/A                      | Section 4.1       |
   | Certificates       | application/pkcs7-mime   | Section 4.1.1     |
   |                    | [RFC5751]                |                   |
   | /cacerts           |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Client Certificate | application/pkcs10       | Sections 4.2/4.2.1|
   | Request Functions  | application/pkcs7-mime   | Section 4.2.2     |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /simpleenroll      |                          |                   |
   | /simplereenroll    |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Full CMC           | application/pkcs7-mime   | Section 4.3.1     |
   |                    | application/pkcs7-mime   | Section 4.3.2     |
   | /fullcmc           | [RFC5751]                |                   |
   +--------------------+--------------------------+-------------------+
   | Server-Side Key    | application/pkcs10       | Section 4.4.1     |
   | Generation         | multipart/mixed          | Section 4.4.2     |
   |                    | (application/pkcs7-mime &|                   |
   |                    | application/pkcs8)       |                   |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /serverkeygen      | [RFC5958]                |                   |
   +--------------------+--------------------------+-------------------+
   | CSR Attributes     | N/A                      | Section 4.5.1     |
   |                    | application/csrattrs     | Section 4.5.2     |
   |                    | (This document)          |                   |
   | /csrattrs          |                          |                   |
   +--------------------+--------------------------+-------------------+

                                 Figure 6",NO_TEST_CASE,no_assertion_evidence,weak,True,"No candidate tests were provided and none of the supplied source chunks contain test assertions that verify the requirement's mapping of operations to exact HTTP media-type header values. The code excerpts show internal payload construction (e.g., PKCS7 conversion for /cacerts, CSR attribute decoding) and some content-type presence checks in proxy code, but there is no evidence of tests asserting the exact Content-Type header strings or multipart composition required by the requirement table."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us897.c,partially_verified,full,True,"Client asserts successful retrieval and non-zero length of CA certs from EST server, confirming CA material is reachable through the server."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us897.c,partially_verified,full,True,"Direct CU_ASSERTs verify server start succeeded and CA certs file length > 0, demonstrating embedded-CA server provides CA material via the EST server."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us900.c,partially_verified,full,True,"Client-side CU_ASSERTs verify successful GET /cacerts and non-zero returned length, demonstrating client obtains CA certs via EST server."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us1005.c,partially_verified,partial,True,"Asserts client can copy/get cacerts from server, demonstrating distribution, but does not assert whether a received TA is authoritative or how it is classified/validated."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us1159.c,partially_verified,partial,True,"Calls st_start to configure server-as-CA but lacks an explicit test assertion (e.g., CU_ASSERT) in the provided lines to confirm success."
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us1159.c,partially_verified,partial,True,"Client initialized with explicit cacerts and enroll call asserted success, indicating the configured TA was sufficient for the operation but the test does not isolate TLS verification decisions attributable to the explicit TA."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us2174.c,partially_verified,partial,True,"Shows client re-initialization with server-provided cacerts and asserts success, but contains no assertion about authoritative vs third-party TA handling or policy enforcement."
RQ2,RQ2.txt::chunk8,". The authorization model for these TAs is different from the authorization model for Explicit Trust Anchors. (See more details in Sections 3.6.1, 3.6.2, and 6).",us2174.c,partially_verified,partial,True,"The test demonstrates that an auth credential callback was invoked (proxy/RA flow), indicating a callback-based authorization model in that scenario, but it does not assert the contrasting behavior for explicit trust anchors."
RQ2,RQ2.txt::chunk7,"Implicit Trust Anchor: Any third-party TA that is available on the client or server for use during TLS authentication but is not specifically indicated for use during EST TLS authentication; for example, TAs commonly used by web browsers to authenticate web servers or TAs used by servers to authenticate manufacturer- installed client credentials (such as certificates populated into cable modems or routers in the factory)",us3512.c,partially_verified,partial,True,"Asserts successful client initialization and auth configuration in a trust/cert context, but does not assert a TLS handshake validated by an implicit third-party TA."
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us3612.c,partially_verified,partial,True,Duplicate client initialization assertion: demonstrates explicit TA configuration but lacks assertion tying TLS authentication outcome to that TA.
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us3612.c,partially_verified,partial,True,"est_client_init is called with explicit cacerts and the test asserts context creation, showing TA was provided but it does not assert that TLS authentication used that TA to accept/reject a server certificate."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us894.c,partially_verified,partial,True,"Negative proxy init assertion shows proxy API expects CA chain input and fails with bogus chain, but does not provide positive evidence of proxy upstream retrieval/forwarding."
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us894.c,partially_verified,partial,True,"Test starts proxy with explicit CA and trusted cert parameters indicating TA supplied, but there is no subsequent assertion demonstrating TLS authentication behavior that depends on those TAs."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us897.c,partially_verified,partial,True,"Asserts client auth initialization succeeds without local CA certs, but does not assert handling of non-authoritative (third-party) trust anchors."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us897.c,partially_verified,partial,True,"Asserts server initialization and client reading of cacerts, but no assertions about authoritative vs third-party TA treatment."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us897.c,partially_verified,partial,True,"Asserts server starts with a specific CA chain and that client cacerts are readable, but does not assert policy regarding third-party/non-authoritative TAs."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us897.c,partially_verified,partial,True,"Exercises server init with an expired CA chain and asserts cacerts available, but lacks assertions about rejecting or marking expired third-party TAs."
RQ2,RQ2.txt::chunk5,Third-Party Trust Anchor: Any trust anchor (TA) that is not authoritative for the PKI hierarchy for which the EST server is providing services.,us897.c,partially_verified,partial,True,"Asserts server start and cacerts retrieval for multi-chain/CRL cases, but does not assert policy for non-authoritative trust anchors."
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us897.c,partially_verified,partial,True,Server started with explicit CA chain and client CA file read asserted; shows explicit TA material provided on both sides but does not assert TLS accept/reject decisions based on that TA.
RQ2,RQ2.txt::chunk7,"Implicit Trust Anchor: Any third-party TA that is available on the client or server for use during TLS authentication but is not specifically indicated for use during EST TLS authentication; for example, TAs commonly used by web browsers to authenticate web servers or TAs used by servers to authenticate manufacturer- installed client credentials (such as certificates populated into cable modems or routers in the factory)",us897.c,partially_verified,partial,True,"Asserts client auth setup succeeds when no local CA certs are provided, verifying initialization but not that an implicit third-party TA was used during a TLS handshake."
RQ2,RQ2.txt::chunk4,"EST CA: For certificate issuing services, the EST CA is reached through the EST server; the CA could be logically ""behind"" the EST server or embedded within it.",us901.c,partially_verified,partial,True,"CU_ASSERT verifies that server init fails with NULL CA chain, supporting that server initialization requires CA material but does not exercise successful server/proxy CA-provisioning behavior."
RQ2,RQ2.txt::chunk0,REQUIREMENT 2: TERMINOLOGY,NO_TEST_CASE,no_assertion_evidence,weak,True,"The provided artifacts include code that defines terminology (enums in est.h and parsing functions in est.c/est_server_http.c) but no candidate tests were supplied and no assertion statements (ASSERT_/EXPECT_/CHECK_/CU_ASSERT_ or equivalent) are present in the provided test snippets. Therefore there is no direct test evidence that verifies canonical terminology tokens, their values, or the mapping from protocol strings to internal identifiers."
RQ2,RQ2.txt::chunk1,"The key words ""MUST"", ""MUST NOT"", ""REQUIRED"", ""SHALL"", ""SHALL NOT"", ""SHOULD"", ""SHOULD NOT"", ""RECOMMENDED"", ""NOT RECOMMENDED"", ""MAY"", and ""OPTIONAL"" in this document are to be interpreted as described in [RFC2119].",NO_TEST_CASE,no_assertion_evidence,weak,True,"Extracted requirement intent: the document mandates that a set of normative keywords (MUST, SHOULD, MAY, etc.) be interpreted according to RFC2119. Candidate tests are C test/source fragments that define macros, constants, test vectors, or data tables and do not contain any assertions referencing RFC2119 or the specified keywords."
RQ2,RQ2.txt::chunk2,"It is assumed that the reader is familiar with the terms and concepts described in Public Key Cryptography Standard (PKCS) #10 [RFC2986], HTTPS [RFC2818], CMP [RFC4210], CMC [RFC5272][RFC5273][RFC5274], and TLS [RFC4346].",NO_TEST_CASE,no_assertion_evidence,weak,True,"The requirement is a documentation-level assumption that the reader is familiar with RFC2986, RFC2818, RFC4210, RFC5272/5273/5274, and RFC4346. None of the provided test chunks or source code snippets contain explicit documentation statements or assertions that reference or verify these RFCs; functional code touching PKCS#10 and TLS exists but does not constitute assertion evidence of the documentation-level assumption."
RQ2,RQ2.txt::chunk3,"In addition to the terms defined in the terminology section of CMC [RFC5272], the following terms are defined for clarity:",NO_TEST_CASE,no_assertion_evidence,weak,True,"No candidate tests were provided to verify the requirement. The available supporting source code contains matching rules, HTTP header validation, and CSR/ASN.1 handling but does not contain textual definitions of additional terms nor tests asserting such definitions."
RQ2,RQ2.txt::chunk9,"Certificate-Less TLS: Certificate-less TLS cipher suites provide a way to perform mutual authentication in situations where neither the client nor server have certificates or are willing to use them. The credential used for authentication is a word, phrase, code, or key that is shared between the client and server. The credential must be uniquely shared between the client and server in order to provide authentication of an individual client to an individual server.",NO_TEST_CASE,no_assertion_evidence,weak,True,"No candidate tests were provided in the evidence set, so there are no test assertions that verify certificate-less TLS (e.g., TLS‑SRP) mutual authentication. Optional supporting code shows a server-side SRP enable path and registration of an SRP username callback, but no test assertions exercise end-to-end SRP handshakes, mutual authentication based on a shared credential, or enforcement of credential uniqueness."
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us1883.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us894.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us897.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ2,RQ2.txt::chunk6,"Explicit Trust Anchor: Any TA that is explicitly configured on the client or server for use during EST TLS authentication; for example, a TA that is manually configured on the EST client or bootstrapped as described in Section 4.1.1. (See more details in Sections 3.6 and 6.)",us901.c,partially_verified,weak,True,"The test invokes est_server_init with cacerts but asserts ctx == NULL (failure due to null private key), which does not verify correct handling or usage of explicit TA and is not a useful positive verification of the requirement."
RQ20,RQ20.txt::chunk0,REQUIREMENT 20: TLS LAYER,us901.c,partially_verified,full,True,"Directly asserts SSL_connect return value to detect handshake success or failure, exercising TLS handshake behavior."
RQ20,RQ20.txt::chunk1,"TLS provides authentication, which in turn enables authorization decisions. The EST server and EST client are responsible for ensuring that an acceptable cipher suite is negotiated and that mutual authentication has been performed. TLS authentication is most commonly enabled with the use of certificates [RFC5280]. Alternately, certificate-less TLS authentication, where neither the client nor server present a certificate, is also an acceptable method for EST mutual authentication (Section 3.3.3)",us1159.c,partially_verified,partial,True,"Asserts successful EST auth setup and enroll (EST_ERR_NONE), indicating EST operations succeeded under configured auth, but contains no explicit assertions about TLS mutual-auth handshake metadata or negotiated cipher suite."
RQ20,RQ20.txt::chunk0,REQUIREMENT 20: TLS LAYER,us1864.c,partially_verified,partial,True,"Asserts expected HTTP 200 response for an HTTPS enroll request (dependent on TLS) but does not directly assert TLS-layer error codes, cipher lists, or certificate validation outcomes."
RQ20,RQ20.txt::chunk0,REQUIREMENT 20: TLS LAYER,us4020.c,partially_verified,partial,True,"Asserts successful client enroll calls (EST_ERR_NONE) which depend on TLS session establishment, but does not assert lower-level TLS properties (cipher, version, or channel-binding values)."
