Requirement Id,Chunk,Description,Test,Verdict,Confidence,Gap,Reasoning
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us748.c,partially_verified,weak,True,Only test registration strings referencing enrollment are present in the snippet (CU_add_test calls) without CU_ASSERT-based verification in the provided excerpt.
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us894.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us898.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us901.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ17,RQ17.txt::chunk3,"The operation path (Figure 5) is appended to the path-prefix to form the URI used with HTTP GET or POST to perform the desired EST operation. An example valid URI absolute path for the ""/cacerts"" operation is ""/.well-known/est/cacerts"". To retrieve the CA's certificates, the EST client would use the following HTTP request-line:",us901.c,partially_verified,weak,True,Provides a macro that equals the example URL in the requirement but is only textual documentation (no runtime assertion verifying that the client actually sends this exact request-line).
RQ17,RQ17.txt::chunk11,"https://www.example.com/.well-known/est/arbitraryLabel2/cacerts
In this specification, the distinction between enroll and renew/rekey is explicitly indicated by the HTTP URI. When requesting /fullcmc operations, CMC [RFC5272] uses the same messages for certificate renewal and certificate rekey.",us901.c,no_assertion_evidence,weak,True,Defines /cacerts HTTP URL constant matching the requirement's endpoint example but contains no runtime assertion that the URI enforces enroll vs renew/rekey distinction.
RQ17,RQ17.txt::chunk2,"Operations and their corresponding URIs:


   +------------------------+-----------------+-------------------+
   | Operation              |Operation path   | Details           |
   +========================+=================+===================+
   | Distribution of CA     | /cacerts        | Section 4.1       |
   | Certificates (MUST)    |                 |                   |
   +------------------------+-----------------+-------------------+
   | Enrollment of          | /simpleenroll   | Section 4.2       |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Re-enrollment of       | /simplereenroll | Section 4.2.2     |
   | Clients (MUST)         |                 |                   |
   +------------------------+-----------------+-------------------+
   | Full CMC (OPTIONAL)    | /fullcmc        | Section 4.3       |
   +------------------------+-----------------+-------------------+
   | Server-Side Key        | /serverkeygen   | Section 4.4       |
   | Generation (OPTIONAL)  |                 |                   |
   +------------------------+-----------------+-------------------+
   | CSR Attributes         | /csrattrs       | Section 4.5       |
   | (OPTIONAL)             |                 |                   |
   +------------------------+-----------------+-------------------+

                                 Figure 5",us903.c,partially_verified,weak,True,"Test registration lines indicate enrollment tests but the excerpt lacks assertion evidence, so the linkage is topical/weak."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us1864.c,partially_verified,full,True,"Directly asserts a client enrollment using Basic auth succeeded, supporting the 'Clients SHOULD support Basic' clause."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us4020.c,partially_verified,full,True,Client-side set_auth and successful enroll assert that the client supports HTTP authentication mechanisms (Basic/Digest support evidence).
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us894.c,partially_verified,full,True,"Asserts server rejects bad Basic credentials (401), demonstrating server enforces HTTP auth when credentials are provided but not covering absence cases."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us894.c,partially_verified,full,True,"Client exercises Basic auth and asserts an HTTP response, showing clients can provide Basic credentials (evidence for 'Clients SHOULD support')."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us898.c,partially_verified,full,True,"Directly asserts the server returned HTTP 401, verifying a negative authentication outcome under the tested conditions."
RQ18,RQ18.txt::chunk1,The EST server MAY request HTTP-based client authentication. This request can be in addition to successful TLS client authentication (Section 3.3.2) if EST server policy requires additional authentication,us898.c,partially_verified,full,True,"Direct assertion that server returned HTTP 401 when client provided a valid identity certificate but did not provide HTTP auth credentials, demonstrating server requested HTTP-based auth in that scenario."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us1005.c,partially_verified,partial,True,Important evidence: client provides both UID/PWD and certificate/key; demonstrates the capability to present both knowledge and possession credentials during enroll/provision flows. It is partial because it doesn't assert server-side combined-enforcement policy explicitly.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us1159.c,partially_verified,partial,True,"Shows credentials are set and a specific HTTP error code is asserted for enroll_csr, but does not validate challenge-and-retry or header-level Authorization behavior."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us1159.c,partially_verified,partial,True,Shows successful enroll after setting HTTP auth credentials; confirms HTTP-based enroll flows exist in tests.
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us1864.c,partially_verified,partial,True,"Asserts successful Basic auth (200), validating auth happy path but not the transport-layer constraints (TLS >=1.1 or cipher restrictions)."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us1864.c,partially_verified,partial,True,"Performs an enroll with CURLAUTH_BASIC and asserts a 200 response, showing the client provided credentials and server accepted them but does not verify initial 401/WWW-Authenticate challenge or retry behavior."
RQ18,RQ18.txt::chunk1,The EST server MAY request HTTP-based client authentication. This request can be in addition to successful TLS client authentication (Section 3.3.2) if EST server policy requires additional authentication,us1883.c,partially_verified,partial,True,"Shows the token auth credentials callback was invoked (indicating a token auth challenge and client callback engagement), but the fragment does not explicitly show the combined flow with successful TLS client authentication followed by accepted HTTP auth."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us2174.c,partially_verified,partial,True,Registers a credential callback (token style) and successfully enrolls; demonstrates HTTP-based credential negotiation during enroll (relevant to fallback usage) but does not assert the TLS-failure-triggered fallback transition.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,partial,True,"Asserts client credential setup and successful enroll return code, supporting the happy-path authenticated client enroll but not the server challenge/WWW-Authenticate/Authorization retry sequence."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us4020.c,partially_verified,partial,True,"Client configured with credentials and enroll succeeds, indicating Authorization headers were supplied and accepted, but test does not show server 401 challenge or explicit retry after challenge."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us748.c,partially_verified,partial,True,"Direct evidence: client sets UID/pwd and successfully enrolls. This demonstrates an HTTP-based authentication enroll flow which is semantically aligned with the requirement's HTTP-auth fallback capability. It does not explicitly show the server falling back after TLS client auth failure, so it is partial coverage."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us893.c,partially_verified,partial,True,"Asserts a 401 response consistent with server rejecting unauthenticated request, but does not assert WWW-Authenticate header contents or client retry."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us894.c,partially_verified,partial,True,"Performs an HTTP POST with credentials and asserts the returned HTTP status, exercising an HTTP interaction but not proving full negotiation flows or all auth modes."
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us894.c,partially_verified,partial,True,Asserts server returns 401 for bad Basic credentials (covers auth behavior) but does not assert TLS version or cipher suite policy.
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us894.c,partially_verified,partial,True,Asserts TLS handshake/connection failure for an unsigned client cert (indicates TLS behavior) but does not explicitly assert rejection of NULL or anonymous cipher suites nor TLS version enforcement.
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us894.c,partially_verified,partial,True,"Sends valid credentials and asserts success (200), demonstrating client Authorization header acceptance but not the initial challenge/retry sequence or header verification."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us894.c,partially_verified,partial,True,"Sends bad credentials and asserts a 401 response, indicating server rejection but lacks assertion of WWW-Authenticate header or client retry flow."
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us898.c,partially_verified,partial,True,"Asserts expected enroll/re-enroll return codes related to auth, covering auth outcomes but not TLS minimum-version or cipher-suite prohibitions."
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us898.c,partially_verified,partial,True,"Asserts server returns 401 when HTTP auth credentials missing, demonstrating HTTP auth enforcement but not TLS version or cipher checks."
RQ18,RQ18.txt::chunk4,". As specified in ""Certificate Management over CMS (CMC): Transport Protocols"" [RFC5273], the server ""MUST NOT assume client support for any type of HTTP authentication such as cookies, Basic authentication, or Digest authentication"". Clients SHOULD support the Basic and Digest authentication mechanism.",us898.c,partially_verified,partial,True,"Partially verifies server non-assumption by showing enroll fails without HTTP credentials while reenroll succeeds using a client certificate, but it does not comprehensively exercise all absence/cookie/Digest-disabled scenarios."
RQ18,RQ18.txt::chunk5,"Servers that wish to use Basic and Digest authentication reject the HTTP request using the HTTP-defined WWW-Authenticate response-header ([RFC2616], Section 14.47). The client is expected to retry the request, including the appropriate Authorization Request header ([RFC2617], Section 3.2.2), if the client is capable of using the Basic or Digest authentication",us898.c,partially_verified,partial,True,"Asserts server returned 401 for reenroll when HTTP auth was missing, which is consistent with issuing a WWW-Authenticate challenge but does not validate the header contents or client retry."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us899.c,partially_verified,partial,True,"Shows HTTP credential usage leading to a CA_ENROLL_RETRY response; helpful evidence of varied server responses when HTTP auth is used, but not a direct assertion of TLS-failure->HTTP-fallback behavior."
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us903.c,partially_verified,partial,True,"Asserts successful setting of HTTP credentials and successful enroll return code, covering a client-side positive auth path but not the full HTTP WWW-Authenticate/Authorization negotiation."
RQ18,RQ18.txt::chunk1,The EST server MAY request HTTP-based client authentication. This request can be in addition to successful TLS client authentication (Section 3.3.2) if EST server policy requires additional authentication,us903.c,partially_verified,partial,True,"Demonstrates the client supplied HTTP Basic auth and enroll succeeded (server accepted HTTP-based authentication), but does not explicitly exercise the case where TLS client cert auth succeeded and server nonetheless required and then accepted HTTP auth."
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us903.c,partially_verified,partial,True,"Directly demonstrates client using HTTP credentials to enroll; supports the notion that HTTP-based auth is used in enroll flows (which would be used as a fallback when TLS auth cannot be completed), but the chunk doesn't assert TLS-failure-to-fallback transition explicitly."
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us903.c,partially_verified,partial,True,Asserts successful Basic auth but lacks verification that auth was performed only over TLS >=1.1 or that NULL/anon ciphers were disallowed.
RQ18,RQ18.txt::chunk6,". If the client is not capable of retrying the request or it is not capable of Basic or Digest authentication, then the client MUST terminate the connection.",NO_TEST_CASE,no_assertion_evidence,weak,True,"Requirement states two conditional checks: (1) client not capable of retrying request, (2) client not capable of Basic or Digest authentication. No candidate test contains an assertion that explicitly verifies the client 'terminates the connection' in the exact conditions specified by the requirement."
RQ18,RQ18.txt::chunk7,"A client MAY set the username to the empty string ("""") if it is presenting a password that is not associated with a username.",NO_TEST_CASE,no_assertion_evidence,weak,True,"No candidate tests were provided that assert the required behavior. Implementation fragments (est_client.c::chunk40/41 and est_server_http.c::chunk33) show the client will build a "":password"" Basic auth value when userid is empty and the server will accept a leading-colon password-only header, but there is no explicit test evidence that the public client API accepts an empty-string username or that an end-to-end client/server flow using an empty username + password succeeds."
RQ18,RQ18.txt::chunk8,Support for HTTP-based client authentication has security ramifications as discussed in Section 6. The client MUST NOT respond to the server's HTTP authentication request unless the client has authorized the EST server (as per Section 3.6).,NO_TEST_CASE,no_assertion_evidence,weak,True,No candidate test contains an assertion that the client will withhold or refuse to send HTTP authentication credentials when the EST server has not been authorized by the client (per requirement). The available code provides hooks (auth_credentials_cb) and a Basic Auth hint (est_client_enable_basic_auth_hint) but these are documentation-level safeguards or callback mechanisms; the library code does not itself verify the server's authorization prior to requesting/using credentials.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us1159.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us1883.c,partially_verified,weak,True,Asserts Digest auth callback mode (auth handling) but does not verify TLS version negotiation or cipher suite restrictions.
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us2174.c,partially_verified,weak,True,Callback asserts Basic auth mode (verifies auth callback behavior) but provides no assertions about TLS version or cipher suite policy.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us3512.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us3512.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us3612.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us4020.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk2,". (For example, the EST server may require that an EST client ""knows"" a password in addition to ""having"" an existing client certificate.) Or, HTTP-based client authentication can be an EST server policy-specified fallback in situations where the EST client did not successfully complete the TLS client authentication. (This might arise if the EST client is enrolling for the first time or if the certificates available to an EST client cannot be used for TLS client authentication.)",us4020.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us898.c,partially_verified,weak,True,Asserts client context creation for Digest auth (test setup) but provides no verification of transport security (TLS version/cipher suites).
RQ18,RQ18.txt::chunk3,"HTTP Basic and Digest authentication MUST only be performed over TLS 1.1 [RFC4346] or later versions. NULL and anon cipher suites MUST NOT be used because they do not provide confidentiality or support mutual certificate-based or certificate-less authentication, respectively",us898.c,partially_verified,weak,True,Asserts client context creation for Digest auth but contains no TLS version or cipher validation assertions.
RQ18,RQ18.txt::chunk0,REQUIREMENT 18: HTTP-BASED CLIENT AUTHENTICATION,us899.c,partially_verified,weak,True,No assertion evidence was returned for this trace-linked test.
RQ19,RQ19.txt::chunk0,REQUIREMENT 19: MESSAGE TYPES,us903.c,partially_verified,full,True,"Directly asserts HTTP 202 response and presence/value of the 'Retry-After' header, verifying server retry response behavior."
RQ19,RQ19.txt::chunk3,"The EST messages and their corresponding media types for each operation are:

   +--------------------+--------------------------+-------------------+
   | Message type       | Request media type       | Request section(s)|
   |                    | Response media type(s)   | Response section  |
   | (per operation)    | Source(s) of types       |                   |
   +====================+==========================+===================+
   | Distribution of CA | N/A                      | Section 4.1       |
   | Certificates       | application/pkcs7-mime   | Section 4.1.1     |
   |                    | [RFC5751]                |                   |
   | /cacerts           |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Client Certificate | application/pkcs10       | Sections 4.2/4.2.1|
   | Request Functions  | application/pkcs7-mime   | Section 4.2.2     |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /simpleenroll      |                          |                   |
   | /simplereenroll    |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Full CMC           | application/pkcs7-mime   | Section 4.3.1     |
   |                    | application/pkcs7-mime   | Section 4.3.2     |
   | /fullcmc           | [RFC5751]                |                   |
   +--------------------+--------------------------+-------------------+
   | Server-Side Key    | application/pkcs10       | Section 4.4.1     |
   | Generation         | multipart/mixed          | Section 4.4.2     |
   |                    | (application/pkcs7-mime &|                   |
   |                    | application/pkcs8)       |                   |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /serverkeygen      | [RFC5958]                |                   |
   +--------------------+--------------------------+-------------------+
   | CSR Attributes     | N/A                      | Section 4.5.1     |
   |                    | application/csrattrs     | Section 4.5.2     |
   |                    | (This document)          |                   |
   | /csrattrs          |                          |                   |
   +--------------------+--------------------------+-------------------+

                                 Figure 6",us1005.c,partially_verified,partial,True,Asserts successful copy of enrolled cert and CA certs (PKCS7 handling) but does not verify that GET /cacerts responses had Content-Type application/pkcs7-mime.
RQ19,RQ19.txt::chunk2,"For consistency with [RFC5273], each distinct EST message type uses an HTTP Content-Type header with a specific media type.",us1159.c,partially_verified,partial,True,Enroll flow success and cert retrieval indicate response processing succeeded (which includes Content-Type validation in client code) but the test does not explicitly verify header values.
RQ19,RQ19.txt::chunk2,"For consistency with [RFC5273], each distinct EST message type uses an HTTP Content-Type header with a specific media type.",us1159.c,partially_verified,partial,True,Same enroll flow evidence as above: indirect verification via successful API calls without explicit Content-Type header assertions.
RQ19,RQ19.txt::chunk3,"The EST messages and their corresponding media types for each operation are:

   +--------------------+--------------------------+-------------------+
   | Message type       | Request media type       | Request section(s)|
   |                    | Response media type(s)   | Response section  |
   | (per operation)    | Source(s) of types       |                   |
   +====================+==========================+===================+
   | Distribution of CA | N/A                      | Section 4.1       |
   | Certificates       | application/pkcs7-mime   | Section 4.1.1     |
   |                    | [RFC5751]                |                   |
   | /cacerts           |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Client Certificate | application/pkcs10       | Sections 4.2/4.2.1|
   | Request Functions  | application/pkcs7-mime   | Section 4.2.2     |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /simpleenroll      |                          |                   |
   | /simplereenroll    |                          |                   |
   +--------------------+--------------------------+-------------------+
   | Full CMC           | application/pkcs7-mime   | Section 4.3.1     |
   |                    | application/pkcs7-mime   | Section 4.3.2     |
   | /fullcmc           | [RFC5751]                |                   |
   +--------------------+--------------------------+-------------------+
   | Server-Side Key    | application/pkcs10       | Section 4.4.1     |
   | Generation         | multipart/mixed          | Section 4.4.2     |
   |                    | (application/pkcs7-mime &|                   |
   |                    | application/pkcs8)       |                   |
   |                    | [RFC5967] [RFC5751]      |                   |
   | /serverkeygen      | [RFC5958]                |                   |
   +--------------------+--------------------------+-------------------+
   | CSR Attributes     | N/A                      | Section 4.5.1     |
   |                    | application/csrattrs     | Section 4.5.2     |
   |                    | (This document)          |                   |
   | /csrattrs          |                          |                   |
   +--------------------+--------------------------+-------------------+

                                 Figure 6",us1159.c,partially_verified,partial,True,Asserts an HTTP bad request outcome for enroll_csr but does not assert that the request Content-Type was application/pkcs10 or that the server validated Content-Type.
RQ19,RQ19.txt::chunk1,"This document uses existing media types for the messages as specified by FTP and HTTP [RFC2585], application/pkcs10 [RFC5967], and CMC [RFC5272].",us893.c,partially_verified,partial,True,"Actively appends the application/pkcs10 Content-Type header to an HTTP header list prior to sending, providing concrete but limited evidence of the media type being used in test traffic."
