Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ31,[Chunk 0] REQUIREMENT 31: DISTRIBUTION OF CA CERTIFICATES [Chunk 1] The EST client can request a copy of the current CA certificates. This function is generally performed before other EST functions.,us898.c,not_covered,weak,Only shows est_client_copy_enrolled_cert usage; no evidence of CACerts request/copy.,est.c | est.h | est_client.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c
RQ31,[Chunk 0] REQUIREMENT 31: DISTRIBUTION OF CA CERTIFICATES [Chunk 1] The EST client can request a copy of the current CA certificates. This function is generally performed before other EST functions.,us899.c,partially_covered,partial,"This test initializes a client context with a locally read CA certificate bundle (with CRL appended), asserts the buffer was read and the client context created, and enables CRL checking. It shows a client can load and use distributed CA cert material (including CRLs). It does not, however, exercise an end-to-end /cacerts retrieval from a server or validate the server-side distribution/PKCS7 encoding, so coverage is partial. | Same as chunk69 but using a different test/trust file: verifies client can be initialized with a CA cert bundle (including CRL) and CRL checking enabled. Does not exercise server-side distribution or content verification beyond initialization. | This chunk is test setup using system() calls to manipulate CA/CRL files on disk; it prepares test data but does not contain runtime assertions verifying distribution behavior. | This is test setup (system() commands to generate CRLs and create trust files). It prepares CA/CRL artifacts but does not itself assert distribution behavior during execution. | This snippet only shows est_client_copy_enrolled_cert usage and cleanup; no CACerts request or copy evidence present. | Contains enrolled cert retrieval and cleanup; no CACerts API usage shown. | Reads CA certs from disk and initializes client context; does not exercise GET/COPY of CA certs from an EST server in this snippet. | Same as chunk69: initialization and setup shown, but no CACerts request or copy call evidence.",est.c | est.h | est_client.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c
RQ31,[Chunk 0] REQUIREMENT 31: DISTRIBUTION OF CA CERTIFICATES [Chunk 1] The EST client can request a copy of the current CA certificates. This function is generally performed before other EST functions.,us900.c,partially_covered,partial,"This chunk contains printing of retrieved_cacerts and then tests for CSR attributes (est_client_get_csrattrs) and assertions around csr_len == 0. It does not assert anything about CA certificate distribution (no est_client_get_cacerts or est_client_copy_cacerts assertions in this chunk), so it does not verify the requirement. | GET CACerts called and success asserted; copy invocation is present but not asserted in this snippet.",est.c | est.h | est_client.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c
RQ31,[Chunk 0] REQUIREMENT 31: DISTRIBUTION OF CA CERTIFICATES [Chunk 1] The EST client can request a copy of the current CA certificates. This function is generally performed before other EST functions.,us901.c,not_covered,weak,"This chunk registers test names including an entry ""HTTP POST cacerts"" but contains no runtime assertions or test logic in this snippet; registration alone does not verify distribution. | Macro definitions only; no assertions or test execution present here for distribution behavior. | Macro definitions; no runtime assertions in this chunk relevant to CA cert distribution. | Server initialization negative test; the snippet does not show a client-side CACerts request or copy.",est.c | est.h | est_client.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us1005.c,partially_covered,partial,"Declares a static variable for cacerts pointer; no assertions or test behavior in this chunk. | Macro definitions for CA cert paths and client certs; no runtime assertions in this chunk. | Successful provision flow with client cert provided; not a missing TA DB scenario. | Calls a helper to perform provisioning with auth, but the snippet shows no direct assertion about TA verification or fingerprint configuration. | Helper invocation to exercise provisioning; no shown assertions or configuration of fingerprint/TA verification in this snippet. | Helper call only; no explicit TA verification / fingerprint configuration evidence in snippet. | Comment describing tests run with HTTP auth disabled on the server. No concrete assertions in this chunk demonstrating the client's refusal to respond to HTTP auth challenges under the requirement conditions. | This chunk restarts server with HTTP auth disabled and calls an easy_provision helper. No assertion here that demonstrates client refusing to respond to HTTP auth when server not authenticated or in certificate-less mode. | This calls a helper to perform easy provision tests; the chunk itself contains no assertion tying behavior to the requirement. | This chunk copies the enrolled cert and then copies CA certs from the context with CU_ASSERT(rv == EST_ERR_NONE). It demonstrates accessing the stored CA certs in the client context (which could be the /cacerts response). It does not show the get_cacerts call that retrieved the CA certs, nor does it validate that no other protocol exchanges were performed before accepting the /cacerts response and establishing a new TLS session. | Sets auth and provisions a cert; does not demonstrate /cacerts retrieval or sequencing enforcement.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us1060.c,not_covered,weak,"This chunk shows test scaffolding that toggles server HTTP auth modes (OFF, OPTIONAL, REQUIRED). It is useful for generating test conditions but contains no assertions or checks that the client refrains from responding to HTTP authentication requests when the server is unauthenticated or in certificate-less mode. | This is a test matrix mapping expected server responses under different HTTP auth settings. It documents expected outcomes but does not include assertions or checks specifically demonstrating the 'MUST NOT respond' client behavior when the server is unauthenticated or in the certificate-less auth mode.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us1159.c,not_covered,weak,"File-scope macro definitions for cert paths; no assertions to validate distribution. | Happy-path enrollment with provided credentials; not about missing trust anchors or provisional /cacerts retrieval. | Shows successful enroll and copy operations; does not exercise failure-on-missing-TA or provisional /cacerts behavior. | Duplicate happy-path enrollment scenario; not relevant to missing TA DB behavior. | Initialization and successful enroll; not exercising absent-trust-anchor behavior. | Sets auth, server, and performs enroll_csr assertions. No evidence of extracting CA cert HTTP payload when unauthenticated or prompting human for fingerprint verification. | Changes sign digest, sets auth, and expects a BAD_REQ result for enroll_csr; no relationship to extracting CA cert content for unauthenticated connections or manual fingerprint-based acceptance. | Copies enrolled cert and cleans up; test contains no assertions about extracting HTTP payloads for unauthenticated connections nor prompting a user to accept trust anchors via fingerprint. | Performs enroll_csr and cert copy on success; lacks assertions about unauthenticated HTTP content handling or human OOB fingerprint acceptance. | Duplicate enroll/copy flow similar to other chunks; no tests for extracting CA cert HTTP payloads or human fingerprint authorization. | Defines constants and extern; no evidence of TA/fingerprint configuration or verification. | This chunk sets auth, server, and performs enroll; no evidence of /cacerts retrieval or enforcement of sequencing before other protocol exchanges. | Creates client and performs enroll_csr; not exercising /cacerts retrieval or sequencing requirement. | Defines constants and externs; no runtime behavior covering /cacerts handling. | Enroll and copy enrolled cert; does not demonstrate retrieval of /cacerts or enforcement of sequencing prior to other exchanges. | Duplicate enroll/copy flow; no /cacerts retrieval or sequencing assertions.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us1864.c,not_covered,weak,Macro definitions for certificate file paths; no runtime assertions related to distribution in this snippet. | This asserts success when basic auth is configured and valid credentials are provided. It does not assert that client does not respond to HTTP auth when server unauthenticated or in certificate-less mode.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us1883.c,not_covered,weak,Macro definitions and static data; no test assertions for distribution in this chunk. | Simple enroll and callback check; no fetch-and-load-of-cacerts flow tested. | Reinitializes client context and registers token auth callback; does not exercise fetching server cacerts or explicit TA DB population. | Tests token-auth failure behavior. Not related to fetching/loading of cacerts or explicit TA DB population. | Focuses on token auth callback invocation for a successful enroll; does not exercise missing TA DB or provisional cacerts/fullcmc retrieval. | Initializes client with client_manual_cert_verify and sets auth callback; test does not assert manual acceptance or display of CA fingerprint from HTTP content. | Uses client_manual_cert_verify and basic auth credential callback; test setup does not assert or exercise OOB fingerprint display/acceptance or /fullcmc Publish Trust Anchors manual acceptance. | Describes token authentication test scenario; unrelated to TA verification/fingerprint configuration. | Tests token credential handling; no evidence about TA verification/fingerprint configuration. | Token callback behavior test; unrelated to TA/fingerprint verification requirement. | Token auth re-enroll test; not related to TA/fingerprint verification configuration. | Comment describes behavior when application does not register callback and client sends no token credentials; server fails and does not give certificate. It demonstrates server-side failure with missing creds but does not assert a client-side prohibition on responding to HTTP auth challenges when server not authenticated or in certificate-less mode. | Comment describes callback registered but not setting credentials (resulting in server failing). It shows a negative server outcome but does not explicitly show the client-side required refusal behavior tied to server authentication state. | This chunk shows destroying and re-creating a client context and switching server mode; no explicit /cacerts retrieval or assertion of sequencing prior to other protocol exchanges.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us2174.c,partially_covered,partial,"Executes a simple enroll and verifies auth callback invocation. Does not call est_client_get_cacerts or verify population of explicit TA DB. | Performs enroll and verifies callback; does not exercise get_cacerts or explicit TA DB population. | Retrieves enrolled cert and reinitializes client for token auth; does not validate server-provided cacerts retrieval or trust-store reloading. | Enroll test using simplified API and callback registration; does not involve fetching CA certs or reloading trust anchors. | Demonstrates successful enroll with client context and auth credential callback; does not cover missing TA DB scenario or provisional continuation on auth failure. | Post-enroll certificate copy; unrelated to missing TA DB or provisional /cacerts continuation following TLS auth failure. | Uses client_manual_cert_verify in context init and then proceeds to enroll; test does not assert any human authorization step, fingerprint computation, or handling of unauthenticated HTTP content. | Initializes client with client_manual_cert_verify and performs enroll; lacks assertions describing OOB fingerprint computation/display or manual acceptance of Publish Trust Anchors. | This code sets HTTP auth credentials for tests; it does not configure or assert trust-anchor verification or fingerprint usage. | This chunk contains assertions inside an auth credential callback showing the callback can return EST_HTTP_AUTH_CRED_NOT_AVAILABLE when forced, and it asserts the mode. This demonstrates the mechanism by which a client can withhold credentials (i.e. not provide auth creds). However, the chunk does not directly link that behavior to the specific requirement conditions (server not authenticated per 3.3.1 or certificate-less auth per 3.3.3). Therefore it is related (shows capability) but does not fully verify the MUST NOT behavior constrained to the specified conditions. | Similar to chunk32, this chunk demonstrates the callback can indicate credentials are not available, and asserts mode when callback invoked. It shows a mechanism for withholding credentials but does not explicitly tie that withholding to the requirement conditions (server unauthenticated per 3.3.1 or certificate-less auth per 3.3.3). | This chunk shows a client initialized with a 'cacerts' buffer (ectx = est_client_init(cacerts,...)) and then performs enroll (rv == EST_ERR_NONE). It demonstrates use of a CA certs buffer as the client's trust anchors and subsequent TLS operations. It does not, however, show the /cacerts retrieval step that populated 'cacerts', nor does it explicitly assert that no other protocol exchanges occurred prior to accepting /cacerts and establishing a new TLS session. | This chunk shows copying the enrolled cert, destroying the client context, then re-initializing a client with 'cacerts' (ectx = est_client_init(cacerts,...)). That demonstrates a client re-init using a CA cert buffer, consistent with establishing an explicit trust-anchor database. It does not explicitly show the /cacerts retrieval or an assertion that no other protocol exchanges occurred prior to accepting /cacerts and creating a new TLS session.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us3496.c,not_covered,weak,Macro definitions; no assertions that exercise distribution behavior. | Suite setup (key generation) and build-time checks; unrelated to fetching CA certs or populating explicit TA DB. | Reads a local CA file and initializes client with it; this is opposite of 'no implicit TA' scenario and does not test fetching and loading server cacerts into explicit TA DB. | Includes headers and extern declarations only; no assertions or code exercising TA verification or fingerprint configuration. | Macro definitions only; no evidence of TA verification or fingerprint configuration.,est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us3512.c,partially_covered,partial,"This chunk only contains macro definitions for CA certificate file paths; no assertions or execution that verify bootstrap distribution behavior. | Platform-specific path macro definitions only; no runtime assertions related to distribution of CA certs. | This test issues a get_cacerts request and asserts success and a non-zero retrieved length, and copies the retrieved CA certs buffer. It directly verifies client-side retrieval of CA certs (bootstrap retrieval). It does not assert server PKCS7 encoding or validate certificate chain semantics in this chunk. | Duplicate/alternate test flow issuing get_cacerts and asserting success and non-zero length, confirming client retrieval of CA certs. Same scope as chunk44: verifies retrieval but not exhaustive server-side behaviors. | Defines a proxy CA certs URL constant; no runtime assertions verifying distribution behavior. | Initializes client with provided cacerts and sets auth; no test of alternate provisioning flow from server-provided cacerts. | Sets auth and server/path segment; does not fetch server cacerts or assert trust-store population. | Initializes client and sets auth; sets server path segment. No test of fetching and loading server cacerts. | CSR attributes retrieval with auth set; no assertion about absent TA databases or provisional /cacerts continuation. | Happy-path CSR attr/enroll operations; no test of missing TA databases or provisional /cacerts continuation on failure. | General test using expected_enroll_rv; without explicit context tying expected_enroll_rv to missing TA DB, it is not evidence for the requirement. | Sets auth and clears path segment global; not related to missing TA DB or provisional continuation to /cacerts. | Setup code and clearing of path segment global; no assertions about TLS auth failure or provisional retrieval. | Copies enrolled cert on success; no evidence of extracting HTTP response content for unauthenticated flows or engaging a human to accept CA cert via fingerprint. | Standard enroll flow; test does not assert behavior required by the requirement (HTTP content extraction + human fingerprint authorization). | Defines URL and content-type macros only; no test code asserting TA verification or fingerprint usage. | Includes and externs only; no assertions exercising TA verification or fingerprint handling. | Typical enroll flow with get_csrattrs; no /cacerts retrieval or sequencing evidence. | Defines file paths and macros; not a behavioral test of /cacerts handling. | Initializes client and sets server/path segment; no get_cacerts or sequencing checks. | Macro definitions; no runtime behavior relevant to /cacerts sequencing.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
RQ32,"[Chunk 0] REQUIREMENT 32: BOOTSTRAP DISTRIBUTION OF CA CERTIFICATES [Chunk 1] It is possible that the client was not configured with an Implicit TA database that allows a bootstrap installation of the Explicit TA database as described in 4.1.3. This section describes an alternate method by which minimally configured EST clients can populate their Explicit TA database. [Chunk 2] If the EST client application does not specify either an Explicit TA database or an Implicit TA database, then the initial TLS server authentication and authorization will fail. The client MAY provisionally continue the TLS handshake to completion for the purposes of accessing the /cacerts or /fullcmc method [Chunk 3] . If the EST client continues with an unauthenticated connection, the client MUST extract the HTTP content data from the response (Sections 4.1.3 or 4.3.2) and engage a human user to authorize the CA certificate using out-of-band data such as a CA certificate ""fingerprint"" (e.g., a SHA-256 or SHA-512 [SHS] hash on the whole CA certificate). In a /fullcmc response, it is the Publish Trust Anchors control (CMC [RFC5272], Section 6.15) within the Full PKI Response that must be accepted manually [Chunk 4] . It is incumbent on the user to properly verify the TA information, or to provide the ""fingerprint"" data during configuration that is necessary to verify the TA information. [Chunk 5] HTTP authentication requests MUST NOT be responded to if the server has not been authenticated as specified in Section 3.3.1 or if the optional certificate-less authentication is used as specified in Section 3.3.3. [Chunk 6] The EST client uses the /cacerts response to establish an Explicit Trust Anchor database for subsequent TLS authentication of the EST server. EST clients MUST NOT engage in any other protocol exchange until after the /cacerts response has been accepted and a new TLS session has been established (using TLS certificate-based authentication).",us3612.c,partially_covered,partial,"Macro definitions for CA certs and related files; no verification code here. | Platform-specific macro definitions only; no assertions testing distribution in this chunk. | Creates a client context and sets auth; no evidence of retrieving cacerts and loading them as explicit TA DB. | Similar to other enroll tests: exercises enrollment-related flows but lacks get_cacerts invocation or explicit TA DB load assertions. | This test registers a manual certificate verification callback (client_manual_cert_verify) when initializing the client context, which demonstrates the test configures the client to rely on an application-supplied verification routine — semantically related to the requirement that the user must verify TA info. However, the snippet does not show explicit configuration or verification of a fingerprint string nor does it assert that the callback actually verifies a TA fingerprint, so coverage is partial.",est.c | est.h | est_client.c | est_client_http.c | est_client_proxy.c | est_locl.h | est_ossl_util.c | est_proxy.c | est_server.c | est_server.h | est_server_http.c
