Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC154,partially_covered,partial,"The test explicitly requires 'The trigger driver is running' and verifies that a decompose event message is sent, which aligns with using a driver to trigger events on the happy path. It does not assert driver invocation, error handling, or boundary conditions.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC155,partially_covered,partial,"The test states the trigger driver must be running and checks that a refine event message is sent, providing topical coverage of the requirement's happy path but lacking assertions about driver invocation, failures, or boundaries.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC156,partially_covered,partial,"The modify test requires the trigger driver and verifies a modify event message is sent, supporting the requirement for event triggering in the core path but not documenting driver invocation details or failure modes.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC158,partially_covered,partial,"The merge test includes the trigger driver precondition and verifies a merge event message is sent; it verifies the happy path but lacks assertions around driver errors, absence, or performance/boundary behavior.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC153,covered,full,"This test explicitly names an Add New Requirement test case, the steps include 'The user adds a new requirement', and the postcondition asserts 'A new event message is sent.' These facts directly demonstrate an add-event type and the expected event behavior, satisfying the requirement's intent.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC155,partially_covered,partial,"The refine test documents adding an additional requirement as part of a 'refine' event and that a refine event message is sent. This shows a pathway where a new requirement is added, but it is not the explicit 'add' event type required by the requirement (it's a different event type with additional semantics). Therefore it partially supports the requirement but does not fully evidence that the system's event types include a dedicated 'add new requirement' event type and associated coverage of add-specific behaviors.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC156,not_covered,weak,"TC156 is a modify-event test: it changes existing requirements and asserts a modify event message is sent. It does not create/add new requirements, so it does not verify the requirement.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC157,not_covered,weak,"TC157 is a delete-event test setting requirements to obsolete and sending a delete event. It does not exercise adding new requirements or an add event type, so it does not verify the requirement.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC158,not_covered,weak,"TC158 is a merge-event test that merges existing requirements and sends a merge event. It does not assert creation of new requirements via an 'add' event, so it does not verify the requirement.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC162,not_covered,weak,"This test (TC162) describes constructing composite event messages for a speculate event and polling related requirements for quantitative info. It does not assert or exercise adding new requirements or an add-event type, so it does not verify the requirement.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC154,covered,full,"TC154 explicitly exercises a 'decompose' event: preconditions, the user action decomposing an existing requirement into two or more requirements, and post-conditions that the requirement is decomposed and an event message is sent. This directly satisfies the requirement statement.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC155,not_covered,weak,TC155 describes a 'refine' event (adding at least one related requirement) rather than decomposing a single requirement into two or more requirements; it does not assert the decompose behavior required.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC157,not_covered,weak,TC157 covers deletion (setting a requirement obsolete) and does not exercise or assert decomposition of one requirement into multiple requirements.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC158,not_covered,weak,"TC158 describes a merge event (combining two or more requirements) which is the inverse operation of decomposition. It does not contain steps or post-conditions that decompose a single requirement into multiple requirements, so it does not verify this requirement.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC162,not_covered,weak,TC162 concerns constructing composite event messages for a 'speculate' event by aggregating related requirements and quantitative information. It does not assert an explicit decompose event splitting a requirement into two or more requirements.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC153,not_covered,weak,This test describes adding a new requirement via a 'new' event but does not specify selecting an existing requirement and refining it by adding a related requirement; therefore it does not verify the refine behavior required.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC154,not_covered,weak,"This test describes a 'decompose' event (decomposing into two or more requirements), which is a different event type than 'refine' and does not assert adding an additional requirement to an existing one.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC155,covered,full,"The test explicitly exercises a 'refine' event, selects an existing requirement, adds an additional related requirement, and asserts the post-condition that the requirement is refined by adding at least one related requirement. This directly implements the requirement's core behavior and its post-conditions (including message/link behavior mentioned).",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC156,not_covered,weak,This test addresses a 'modify' event (changing an existing requirement) rather than refining by adding an additional related requirement; it does not assert the refine behavior.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC158,not_covered,weak,This test covers a 'merge' event (merging two or more requirements) which is not the refine-by-adding event required by RQ123.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC153,not_covered,weak,"This test covers an 'add new requirement' (new event), not a 'modify' event; it does not assert modify behavior, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC154,not_covered,weak,"This test covers a 'decompose' event, not a 'modify' event; it does not assert modify behavior, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC155,not_covered,weak,"This test covers a 'refine' event, not a 'modify' event; it does not assert modify behavior, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC156,covered,full,"This test explicitly invokes a 'modify' event and asserts the requirement is changed and a modify event message is sent, directly satisfying the requirement that event types include modifying a requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC157,not_covered,weak,"This test covers a 'delete' event, not a 'modify' event; it does not assert modify behavior, so it does not verify the requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC153,not_covered,weak,This test describes adding a new requirement (new event) and does not mention deletion or a delete event; no assertion in this test verifies the presence of a delete event type.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC154,not_covered,weak,This test describes decomposing a requirement (decompose event) and does not mention deletion or a delete event; no assertion in this test verifies the presence of a delete event type.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC155,not_covered,weak,This test describes refining a requirement (refine event) and does not mention deletion or a delete event; no assertion in this test verifies the presence of a delete event type.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC156,not_covered,weak,This test describes modifying a requirement (modify event) and does not mention deletion or a delete event; no assertion in this test verifies the presence of a delete event type.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC157,covered,full,"The test explicitly names a 'Delete a requirement' test, specifies the user action 'specifies a delete event' and 'deletes' an existing requirement, and asserts a 'delete event message is sent' in post-conditions. These statements directly exercise and verify that a delete event type exists and behaves as expected, satisfying the requirement.",—
RQ126,RQ126 Event types shall include merging requirements.,TC153,not_covered,weak,This test covers adding a new requirement and sending a new event message; it does not reference or assert merging requirements or a merge event type.,—
RQ126,RQ126 Event types shall include merging requirements.,TC154,not_covered,weak,This test exercises a 'decompose' event (splitting a requirement) rather than a merge event and contains no assertions about merging.,—
RQ126,RQ126 Event types shall include merging requirements.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) and does not assert merge behavior or a merge event type.,—
RQ126,RQ126 Event types shall include merging requirements.,TC156,not_covered,weak,This test covers a 'modify' event for requirements; it does not verify the existence or behavior of a merge event.,—
RQ126,RQ126 Event types shall include merging requirements.,TC158,covered,full,"This test explicitly names and exercises a 'merge' event, specifies selecting two or more requirements to merge, and asserts post-conditions that the requirements are merged and a merge event message is sent. Those steps and assertions directly implement and verify that an event type for merging requirements exists and behaves as expected.",—
RQ126,RQ126 Event types shall include merging requirements.,TC162,not_covered,weak,This test covers construction of composite event messages for a 'speculate' event and related subscriber notification; it does not mention or assert any merge/merging requirement event.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC147,partially_covered,partial,This test shows that a requirement change results in an event notification being sent (demonstrates trigger/send behavior) but does not assert that the eventserver receives that event message.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC153,partially_covered,partial,This test documents that adding a new requirement results in a new event message being sent; it covers the message generation on requirement change but does not demonstrate the eventserver's receipt of such messages.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC156,partially_covered,partial,"This test documents that when a requirement is modified, a modify event message is sent. That demonstrates the 'when a requirement changes -> event message is issued' half of the requirement but does not verify that the eventserver receives that message.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC159,covered,partial,"This test explicitly verifies that the event server receives an event message, parses it, and stores/categorizes it. However, it does not explicitly tie the issued event message to a requirement change within the same test; it assumes an event trigger issues a message. Therefore the test fully covers the 'receive' behavior but only partially covers the explicit 'when a requirement changes' causation by itself.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC160,not_covered,weak,This test assumes as a precondition that the event server has already received an event message and exercises identification of impacted requirements and subscribers. It does not verify that the eventserver receives event messages when a requirement changes (no step connecting requirement change to reception).,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC162,not_covered,weak,This test focuses on constructing and sending composite messages after receiving a speculative event; it neither demonstrates that a requirement change triggers an event nor that the eventserver receives events caused by a requirement change.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC149,not_covered,weak,"TC149 asserts that the subscriber manager stores a received event notification in its local event log. This verifies storage in a subscriber manager's log, not that the eventserver recorded the event in the eventserver's event log; therefore it does not constitute direct coverage of the eventserver requirement.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,TC159 explicitly states that upon receiving an event message the event server 'stores event details in its event log' and the postcondition repeats 'The event is stored in the log.' This directly matches the requirement's action (record the event in an eventlog).,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,"TC160 describes identification of impacted requirements and searching for subscribers after receipt of an event, but contains no assertion that the eventserver records the event in an event log.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,"TC161 describes notifying subscribers for evolutionary events (identifying subscriber managers, building and sending notification messages). It does not assert that the eventserver stores the event in an event log.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC162,not_covered,weak,TC162 focuses on constructing and sending composite messages for speculative events and does not assert that the eventserver records the received event in an event log.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,not_covered,weak,"The test describes an event being published and a notification being sent to a relevant subscriber manager, but it does not include an assertion or verification step that the event server performed the identification of all relevant subscribers on event receipt. The evidence is ambiguous and does not prove identification logic.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,This test addresses the subscriber manager receiving a notification and storing it in a local log. It does not exercise or assert that the event server identified all relevant subscribers upon event receipt.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,full,"The test explicitly describes receipt of an event, the server identifying impacted requirements, searching for subscribers, and states as a postcondition that all relevant subscribers are identified — directly matching the requirement's expected behavior and asserting the outcome.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,not_covered,weak,"The test assumes as a precondition that ""The event server has identified a list of subscribers."" It verifies notification building/sending, but does not assert or check that the server performed the identification step upon event receipt.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC162,not_covered,weak,"This test focuses on constructing composite messages for each already-identified subscriber (precondition: ""The event server has identified a list of subscribers""). It does not contain assertions that the event server identifies relevant subscribers on receipt of the event.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC151,not_covered,weak,This test only asserts that a speculative event message is sent/received by the event server; it does not assert that the event server differentiates or classifies the event type.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC152,not_covered,weak,The test shows that the subscriber manager (not the event server) parses and determines that a message is speculative. This is related but does not provide evidence that the event server itself differentiates events.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,The test explicitly states that the event server categorizes each event as speculative or evolutionary and asserts the postcondition that the event is categorized accordingly. This directly implements the requirement's core behavior.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,This test demonstrates behavior that follows receipt of an evolutionary event (notification behavior). It therefore corroborates existence of evolutionary-event handling but does not explicitly assert that the event server performed the differentiation step that identified the event as evolutionary.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC162,partially_covered,partial,"This test documents handling for a speculative event (constructing a composite message) and thus supports the presence of speculative-event processing. It does not, however, explicitly show that the event server performed the classification step that distinguished this message as speculative.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,partially_covered,partial,This test describes sending an event notification when a requirement changes (semantically aligned with evolutionary events). It demonstrates the sending action but lacks explicit assertion of reception or explicit labeling of the event as 'evolutionary'; therefore it partially supports the requirement.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,This test verifies that a subscriber manager receives and logs a non-speculative event notification (non-speculative likely overlaps with evolutionary). However it validates the subscriber-side reception/logging rather than explicitly proving the eventserver initiated notification for an evolutionary event.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,partially_covered,partial,"This test verifies detection and categorization of events as evolutionary, which is a necessary precondition for notification, but it does not assert that the eventserver sends notifications to subscribers when an evolutionary event is identified.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,"This test explicitly names evolutionary events in the title and preconditions, describes constructing and sending a notification to each relevant subscriber manager, and includes postcondition that the message is received — directly exercising all stated behavior in the requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC162,not_covered,weak,This test focuses on speculative events and constructing/sending customized messages for speculative events. The requirement specifically concerns evolutionary events; this test does not demonstrate notification behavior for evolutionary events.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,not_covered,weak,TC150 addresses subscriber manager receiving a speculative event notification. It does not provide evidence that the event server constructs a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC151,not_covered,weak,TC151 covers user construction of a speculative query and that a speculative event message is received by the event server; it does not verify that the event server constructs a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC152,not_covered,weak,"TC152 exercises subscriber manager processing of a speculative event (parsing, injecting values, re-executing models). It does not assert that the event server constructs a composite event message.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,not_covered,weak,"TC159 verifies receipt, parsing, categorization, and logging of events by the event server, including identifying speculative events, but does not assert construction of a composite event message.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC162,covered,full,TC162 explicitly states the event server receives a speculative event and then 'constructs a composite event message' including the changed requirement plus quantitative constraints from related requirements and sends the customized message to subscribers. This directly and completely exercises the requirement behavior.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC147,not_covered,weak,This test describes real-time publication of an event to subscribers but does not describe identifying related requirements or their constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,not_covered,weak,"This test covers decomposition of a requirement and sending a decompose event, but does not show the eventserver identifying related requirements and constraints for impacted executable models.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,not_covered,weak,This test describes a user-driven refine event and creation of related requirements and temporary links; it does not show the eventserver identifying related requirements/constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,not_covered,weak,This test covers merging requirements and reassignment of links; it does not demonstrate the eventserver identifying related requirements and constraints for impacted executable models.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"This test explicitly states the event server identifies impacted requirements and finds subscribers, which maps to the requirement's 'identify ... related requirements' portion. It does not mention identifying constraints, nor does it explicitly mention 'executable model' (uses subscribers instead). Therefore it partially covers the requirement.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC162,partially_covered,partial,"This test contains explicit steps where the event server identifies additional related requirements and obtains quantitative constraints (via DOORS) and includes quantitative constraints in a composite message. That directly addresses identification of related requirements and constraints. It does not explicitly state these steps are performed 'for each impacted executable model' (it uses 'subscriber' and 'artifact' terminology), and it does not assert completeness ('all' related requirements) or error/failure modes, so coverage is partial.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,This test verifies real-time event publication to subscribers but does not state that the event server queries a requirements management tool for quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,This test describes adding a new requirement and sending an event message; there is no mention of querying the requirements management tool or retrieving quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,This test describes decomposing a requirement and message sending; it does not mention querying a requirements management tool or retrieving quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,"This test describes a user-driven refine action and creation of related requirements and messages, but contains no statement about the eventserver querying a requirements management tool or retrieving quantitative values.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC160,partially_covered,partial,"The test verifies that the event server identifies impacted requirements and subscribers (related preparatory steps), which is related but does not assert that the event server queries the requirements management tool or retrieves quantitative values/constraints.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC162,covered,full,The test explicitly states the event server 'polls DOORS to obtain additional quantitative information' and uses 'quantitative constraints obtained from other related requirements' to build the message. This directly matches the requirement's mandate to retrieve quantitative values via querying the requirements management tool.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC149,not_covered,weak,TC149 covers subscriber manager reception of non-speculative event notifications and logging. It does not relate to constructing composite speculative messages nor inclusion of related requirements/constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,TC150 describes subscriber manager receipt of a speculative event notification and generic processing. It does not verify that the event server created or populated a composite speculative message with related requirements and constraint values for each impacted model.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC151,not_covered,weak,TC151 describes a user constructing a speculative query and that a speculative event message is received by the event server. It does not verify the event server's construction of a composite speculative message containing related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC152,not_covered,weak,"TC152 describes how a subscriber manager processes a speculative event (parses, injects values, re-executes a model). It does not assert that the event server created a composite speculative message that includes all related requirements and constraint values for each impacted model.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,not_covered,weak,"TC159 asserts the event server receives, parses, categorizes (speculative vs evolutionary), and stores events. While it shows reception and categorization, it does not assert creation of a composite speculative message containing all related requirements and constraint values for impacted models.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC162,partially_covered,partial,"TC162 explicitly states the event server constructs a composite event message including the changed requirement and quantitative constraints from related requirements and describes polling DOORS and customizing per subscriber. This directly maps to the requirement's core behaviour. It does not, however, fully assert boundary/error behaviours (e.g., verification that ""all"" related requirements are included for every impacted model in multi-model scenarios, or error handling when DOORS polling fails), so confidence is partial.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC152,partially_covered,weak,"TC152 demonstrates that a subscriber manager can receive and process a speculative event and return a response (showing the subscriber-side handling). However, it does not demonstrate that the eventserver constructs or sends the customized message to each impacted executable model; reception by subscriber manager is evidence of a message being received but does not prove the eventserver performed the required customization/sending behavior.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,TC159 verifies event reception and categorization by the event server (preconditions for later actions) but contains no assertion that the server constructs a customized message or sends it to impacted executable models.,—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,partially_covered,partial,"TC160 verifies the event server identifies impacted requirements and locates subscribers (the 'each impacted' identification step), but it does not assert construction of a customized message nor explicit sending to executable models. It provides necessary precursor behavior but not the send/customization action required by RQ136.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"TC161 shows the event server sends a notification to each relevant subscriber manager (covering the 'send to each' aspect). However, it specifies a 'notification event message' rather than a 'customized/composite' message to executable models; recipient is a subscriber manager rather than explicitly the executable model, so the match to RQ136 is partial.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC162,covered,full,TC162 explicitly describes (a) constructing a composite/customized event message that includes changed requirement plus quantitative constraints and (b) sending that customized event message to the relevant subscriber for each identified subscriber. This directly satisfies both the 'customized message' and 'to each impacted ... model (subscriber)' aspects of RQ136.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC159,not_covered,weak,"TC159 verifies that the event server receives, parses, categorizes (evolutionary vs speculative), and stores events in a log. While it provides evidence that events are recorded and categorized, it does not assert the user-facing display of all evolutionary events in receipt order; therefore it does not by itself satisfy RQ137.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,"TC161 concerns notifying subscribers when an evolutionary event occurs (notification delivery). It does not assert anything about a user viewing evolutionary events for a specific artifact or about the display ordering, so it does not verify RQ137.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC162,not_covered,weak,TC162 describes construction of a composite event message for a speculative event. It is about server-side message composition for speculative events and is not related to user viewing of evolutionary events in receipt order.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,partially_covered,partial,"TC163 explicitly asserts that 'Event messages are displayed in the order in which they were received,' which directly verifies the ordering aspect of RQ137. However, the test does not explicitly state that the displayed messages are limited to 'evolutionary' events (it refers generically to 'event messages'), nor does it explicitly assert that 'all' evolutionary events are shown (precondition only requires 'at least three event messages'). Therefore ordering is verified but scope (evolutionary-only) and completeness ('all') are not fully evidenced.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,not_covered,weak,TC164 checks that the system prohibits processing events out of order. This enforces processing order but does not assert the user view of events or that events are displayed in receipt order; therefore it does not verify RQ137.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,This test checks that an event is published in real time when a requirement changes. It does not assert that the user updates related artifacts based on the event message content.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,This test exercises adding a new requirement and sending an event message but contains no assertion that related artifacts are updated by the user in response to event messages.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC156,partially_covered,partial,"This test asserts that modifying a requirement causes existing links to be changed to tentative status. That demonstrates an update to related artifacts (link status) in response to a modification event. However, it does not assert that the user updates other related artifact contents according to event message information, nor does it verify updates driven by event message content (beyond link status).",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC159,not_covered,weak,"This test verifies reception, parsing, categorization, and logging of events but contains no assertion that artifacts are updated by the user based on parsed event contents.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC161,not_covered,weak,This test verifies notification delivery to subscriber managers but does not assert that the subscriber or user updates related artifacts according to the event message contents.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC162,partially_covered,partial,"This test asserts that event messages are enriched with information from related requirements (quantitative constraints from other related requirements). That shows event messages can contain information needed to update related artifacts, but the test does not assert that a user (or system) actually updates related artifacts according to that message. Therefore it partially supports the requirement (message content) but does not demonstrate the required user update action.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,"This test checks display ordering of event messages. It contains no assertion that a user updates related artifacts based on event message content, so it does not verify the requirement.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC154,partially_covered,partial,"TC154 explicitly documents temporary links (temporary traces) being established during decomposition, which semantically matches the requirement's subject (temporary traces constructed during initial processing). However, TC154 only asserts creation/establishment of temporary traces and does not assert any elimination or user action to remove unnecessary temporary traces; therefore it provides partial (related) coverage but not verification of the elimination behavior.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,not_covered,weak,Test TC157 relates to deleting a requirement and setting existing links to tentative; it does not assert elimination of temporary traces created during initial eventserver processing.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"TC159 tests event reception, parsing, categorization, and storage in the event log. It does not assert creation or elimination of temporary traces or user-driven removal.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,TC160 covers identification of subscribers for an event. It does not address temporary traces or their elimination.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC162,not_covered,weak,Test TC162 describes constructing composite event messages for speculative events. It does not assert creation or elimination of temporary traces by the eventserver during initial processing.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC164,not_covered,weak,Test TC164 covers ordering protections for processing events. It does not mention temporary traces or their elimination.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC147,not_covered,weak,TC147 confirms publishing of events in real time and delivery to subscriber manager. It does not verify deletion/elimination of events triggered by user removal of temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,TC149 asserts that subscriber manager receives and stores event notification messages. It does not test removal/elimination of events based on user actions or temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC150,not_covered,weak,TC150 covers receipt and processing of speculative event notifications. It does not assert any automatic elimination of events when temporary traces are removed by the user.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC155,not_covered,weak,TC155 addresses refining a requirement and establishing temporary links; it mentions temporary links being created but contains no assertion that removing those temporary links (or user elimination of temporary traces) causes automatic elimination of events.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC157,not_covered,weak,"TC157 describes deleting a requirement and sending a delete event message; it sets requirement status to obsolete and marks links tentative. It does not assert that events are automatically eliminated when the user eliminates temporary traces, nor does it verify that stored events are removed as a result of user action.",—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC163,not_covered,weak,TC163 verifies display order of events. There is no assertion about deleting or automatically eliminating events when a user removes temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC164,not_covered,weak,"TC164 checks that events must be processed in order and that out-of-order processing is prohibited. It does not assert any automatic elimination of events, nor any behavior tied to user elimination of temporary traces.",—
