Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ119,RQ119 The subscriber manager shall restore the executable model to its prior state.,TC152,covered,full,"The test step text explicitly states that the subscriber manager ""restores the model to its prior state"" and the postcondition repeats that ""The performance model is restored to its original state"", which directly asserts the required behavior. No additional boundary conditions are specified in the requirement, so this single explicit assertion fully verifies the stated requirement.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC153,partially_covered,partial,"The test assumes the trigger driver is running and expects an event message when a new requirement is added; this supports the requirement at a high level but does not assert or verify the driver's role, error handling, or edge cases.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC154,partially_covered,partial,"The test explicitly requires the trigger driver to be running and expects a decompose event message to be sent, which aligns semantically with using a driver to trigger events. However, the test text does not include an explicit assertion that the driver is the component performing the trigger, nor does it show verification of the driver's behavior or failure modes.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC155,partially_covered,partial,Precondition states the trigger driver is running and post-condition expects a refine event message; this relates to the requirement but lacks explicit verification that the driver triggers the event or checks of driver-specific behavior.,—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC156,partially_covered,partial,"Precondition and post-condition indicate use of a trigger driver and event emission for modify actions, aligning with the requirement. The test description lacks explicit assertions about the driver's invocation, sequencing, or failure behavior.",—
RQ120,RQ120 The prototype system shall utilize a driver to trigger events.,TC158,partially_covered,partial,"The test assumes the trigger driver is present and expects a merge event message, which maps to the requirement. The test text does not show direct verification of the driver's role, nor negative/error cases.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC153,covered,full,"TC153 explicitly names the test 'Add New Requirement' and contains the step 'The user adds a new requirement' and post-condition 'A new event message is sent', directly exercising the add-new-requirement event type required by RQ121.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC155,partially_covered,partial,"TC155 (Refine a requirement) includes an explicit step where the user 'adds an additional requirement related to' an existing one and sends a refine event message. This demonstrates an event that results in adding a requirement, but it is scoped to a 'refine' event rather than the explicit 'add new requirement' event type; thus it partially corroborates that adding requirements can be produced by event types.",—
RQ121,RQ121 Event types shall include adding new requirements.,TC156,not_covered,weak,TC156 describes modifying an existing requirement ('user selects an existing requirement and changes it') and sending a modify event message; it does not assert adding new requirements or an add-event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC157,not_covered,weak,TC157 covers deleting a requirement and sending a delete event; this does not provide evidence for an add-new-requirement event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC158,not_covered,weak,TC158 covers merging existing requirements and sending a merge event; it does not assert an add-new-requirement event type.,—
RQ121,RQ121 Event types shall include adding new requirements.,TC162,not_covered,weak,TC162 concerns constructing composite event messages for a 'speculate' event and does not assert creation of new requirements or an 'add new requirement' event type.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC154,covered,full,"TC154 explicitly triggers a 'decompose' event, decomposes an existing requirement into two or more requirements, and asserts post-conditions including that a decompose event message is sent and temporary links are established. These assertions directly satisfy the requirement's intent and behaviors.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC155,not_covered,weak,"TC155 covers a 'refine' event (adding a related requirement). This does not demonstrate decomposing one requirement into two or more requirements, so it does not verify the requirement.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC157,not_covered,weak,TC157 covers a 'delete' event (setting status to obsolete). This is unrelated to decomposition and provides no evidence for the requirement.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC158,not_covered,weak,"TC158 describes a 'merge' event (merging two or more requirements). This is a different event type and does not exercise decomposition, so it does not verify the decomposition requirement.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC162,not_covered,weak,TC162 describes construction of composite messages for a 'speculate' event involving related requirements; it does not exercise or assert a decomposition event and thus does not verify decomposition.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC153,not_covered,weak,TC153 describes adding a new requirement as a standalone new event; it does not assert refining an existing requirement by adding an additional requirement to it.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC154,not_covered,weak,"TC154 describes a 'decompose' event (splitting into two or more requirements). While topically related to requirement manipulation, it does not assert adding an additional requirement to an existing one (refine-by-adding).",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC155,covered,full,"The test explicitly exercises a 'refine' event, selects an existing requirement and adds an additional related requirement, and its post-condition states the requirement is refined by adding at least one related requirement. This directly implements the requirement's stated behavior (refine by adding an additional requirement).",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC156,not_covered,weak,"TC156 describes modifying an existing requirement (change), not refining by adding an additional related requirement; it does not assert the refine-by-adding behavior.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC158,not_covered,weak,TC158 describes merging two or more requirements into one; this is a different operation than refining one requirement by adding an additional related requirement and does not assert the required behavior.,—
RQ124,RQ124 Event types shall include modifying a requirement.,TC153,not_covered,weak,"This test covers adding a new requirement ('new' event) and does not mention or assert a 'modify' event, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC154,not_covered,weak,"This test covers a 'decompose' event type, not a 'modify' event. It does not assert modification of a requirement or mention a modify event, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC155,not_covered,weak,"This test covers a 'refine' event type and asserts refine-specific behavior. It does not exercise or assert a 'modify' event, so it does not verify the requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC156,covered,full,"This test explicitly names and exercises a 'modify' event: it instructs the user to specify a modify event, change an existing requirement, and asserts postconditions that the requirement is changed and a modify event message is sent. This directly satisfies the requirement that event types include modifying a requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC157,not_covered,weak,"This test covers a 'delete' event type and related postconditions. It does not exercise or assert a 'modify' event, so it does not verify the requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC153,not_covered,weak,"TC153 exercises adding a new requirement ('new' event) and post-condition that a new event message is sent. It does not mention deleting a requirement or a delete event, so it does not verify the requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC154,not_covered,weak,"TC154 exercises a 'decompose' event and its post-conditions. It does not reference deletion or a delete event, so it does not verify the requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC155,not_covered,weak,"TC155 describes a 'refine' event and related post-conditions (refinement, refine event message). It does not mention deletion or a delete event and thus does not verify the delete-event requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC156,not_covered,weak,"TC156 exercises a 'modify' event and asserts modify-related post-conditions. There is no mention of a delete event or deletion behavior, so it does not cover the requirement.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC157,covered,full,TC157 explicitly exercises a 'delete' event type: steps include specifying a delete event and deleting an existing requirement; post-conditions assert a delete event message is sent. This directly satisfies the requirement that event types include deleting a requirement and verifies handling and observable effects.,—
RQ126,RQ126 Event types shall include merging requirements.,TC153,not_covered,weak,TC153 covers adding a new requirement (new event) but does not reference merging or merge events.,—
RQ126,RQ126 Event types shall include merging requirements.,TC154,not_covered,weak,TC154 covers a 'decompose' event (splitting a requirement) and does not verify the existence or behavior of a merge event type.,—
RQ126,RQ126 Event types shall include merging requirements.,TC155,not_covered,weak,TC155 covers a 'refine' event (adding a related requirement) and does not provide evidence of merge event types.,—
RQ126,RQ126 Event types shall include merging requirements.,TC156,not_covered,weak,TC156 addresses a 'modify' event and does not mention merging requirements or merge events.,—
RQ126,RQ126 Event types shall include merging requirements.,TC158,covered,full,"TC158 explicitly exercises a 'merge event', specifies selecting two or more requirements to merge, and asserts post-conditions including that requirements are merged and 'A merge event message is sent', which directly demonstrates that a merge event type is defined and exercised.",—
RQ126,RQ126 Event types shall include merging requirements.,TC162,not_covered,weak,TC162 concerns constructing composite messages for a 'speculate' event and does not reference merge events or merging requirements.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC147,partially_covered,partial,TC147 shows that a requirement change causes an event notification to be sent (publish in real time). This demonstrates message generation on requirement change but does not assert the eventserver's receipt of that message.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC153,partially_covered,partial,"TC153 asserts that adding a new requirement results in a new event message being sent, covering event generation upon requirement addition. It does not demonstrate eventserver receipt of that message.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC156,partially_covered,partial,"TC156 explicitly asserts that when a requirement is modified a 'modify event message is sent', which covers the 'when a requirement changes' (message generation) portion of the requirement. It does not, by itself, assert that the eventserver receives that message.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC159,covered,full,"TC159 directly asserts that 'The event server receives an event message' and exercises parsing, categorization and storage. This directly satisfies the core behaviour of the requirement (the eventserver receiving event messages).",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC160,not_covered,weak,"TC160 assumes the precondition 'The event server has received an event message.' It exercises identification of impacted requirements and subscribers after receipt, but does not assert that the event server receives messages when a requirement changes. No assertion shows receipt triggered by a requirement change.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC162,not_covered,weak,TC162 begins from the precondition 'The event server has received a speculative event message' and tests composite message construction. It assumes receipt but does not verify the eventserver receiving messages as a result of requirement changes.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC149,not_covered,weak,"TC149 states that the subscriber manager stores the event notification in a local event log. This pertains to the subscriber manager, not the eventserver mandated by the requirement, so it does not verify the eventserver's recording behavior.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,"TC159 explicitly describes the event server receiving an event message and storing event details in its event log, and the postcondition reiterates that the event is stored in the log. This directly and fully satisfies the requirement's two key elements (receipt and recording).",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,TC160 focuses on identifying subscribers after an event has been received; it does not assert that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,TC161 describes notifying subscribers for evolutionary events; it does not assert that the eventserver records the received event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC162,not_covered,weak,TC162 concerns constructing composite event messages for speculative events and related interactions; it does not contain an assertion that the eventserver records the received event in an event log.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,not_covered,weak,TC147 describes a published event and that 'An event notification is sent to the relevant subscriber manager.' It does not include steps or assertions that exercise or verify the event server's process to identify all relevant subscribers; identification is implied but not verified.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,TC149 exercises the subscriber manager receiving notifications and storing them. This tests downstream receipt/storage but does not test the event server's identification of relevant subscribers.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,partial,"TC160 explicitly states the event server identifies impacted requirements, searches for subscribers, and declares 'All relevant subscribers are identified.' This directly exercises the core behavior (identify relevant subscribers). Confidence is 'partial' because the test specifies the happy-path identification but does not enumerate boundary conditions or error paths (e.g., no subscribers, malformed events, partial matches).",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,not_covered,weak,"TC161 assumes as a precondition that 'The event server has identified a list of subscribers.' It tests notification steps (identify subscriber manager, IP/port, build and send notifications) but does not assert or exercise the identification of subscribers itself.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC162,not_covered,weak,TC162 focuses on constructing composite messages for speculative events and assumes 'The event server has identified a list of subscribers' as a precondition. It does not verify the identification step that maps an incoming event to its relevant subscribers.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC151,not_covered,weak,"TC151 shows that a speculative event message can be received by the event server, but does not assert or test that the event server differentiates between speculative and evolutionary events.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC152,not_covered,weak,TC152 verifies that the subscriber manager (a downstream component) parses messages to determine speculative events. It does not provide evidence that the eventserver performs the differentiation required by the requirement.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,"TC159 explicitly asserts that the event server categorizes each event as speculative or evolutionary, which is a direct verification of the requirement's stated behavior.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,"TC161 assumes an evolutionary event has been identified and exercises notification behavior for evolutionary events. It provides evidence that evolutionary events are acted upon, but does not itself assert the categorization step performed by the event server.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC162,partially_covered,partial,TC162 operates on a speculative event (precondition) and describes building a composite message for speculative events. It demonstrates handling of speculative events but does not explicitly assert the server's classification action.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,covered,full,TC147 links a requirement change (an evolutionary event) to sending an event notification to the relevant subscriber manager — directly validating the required behaviour in the happy path.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,TC149 shows that a subscriber manager receives a non-speculative (non-speculative implies non-speculative/evolutionary) event notification and stores it — it verifies receipt by manager but does not explicitly prove that the eventserver initiated the notification upon evolutionary event occurrence nor that actual end-subscribers were notified.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,partially_covered,partial,TC159 verifies detection/classification of evolutionary events (upstream behaviour) but does not assert that the eventserver issues notifications to subscribers when an event is classified as evolutionary; therefore it partially supports the requirement (classification) but lacks the notification action.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,"Test TC161 explicitly asserts the eventserver receives an evolutionary event, constructs a notification, sends it to relevant subscriber managers, and expects receipt — directly verifying the requirement's core behaviour end-to-end.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC162,not_covered,weak,TC162 targets speculative events and constructing customized composite messages for speculative cases; it does not concern evolutionary events or assert notification behaviour for evolutionary events.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,not_covered,weak,TC150 pertains to the subscriber manager receiving a speculative event notification; it does not assert that the event server constructs a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC151,not_covered,weak,TC151 describes the user constructing a speculative query and that a speculative event message is received by the event server; it does not assert that the event server constructs a composite event message in response.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC152,not_covered,weak,"TC152 concerns the subscriber manager processing a speculative event message (parsing, injecting values, re-executing models) but does not assert that the event server constructed a composite event message. No explicit construction assertion is present.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,not_covered,weak,"TC159 verifies that the event server receives and parses events and categorizes them as speculative or evolutionary, but does not assert construction of a composite event message for speculative events.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC162,covered,full,"TC162 explicitly describes the event server constructing a composite event message for a speculative event, including gathering quantitative constraints from related requirements and sending a customized message to subscribers. This directly and fully satisfies the requirement's stated behavior.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC147,not_covered,weak,TC147 tests real-time publication of an event notification to subscriber managers but does not assert that the eventserver identifies all related requirements and constraints per impacted executable model.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,not_covered,weak,TC154 exercises decomposition of a requirement and establishment of temporary links; it does not verify the eventserver's runtime identification of all related requirements and constraints for each impacted executable model.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,not_covered,weak,"TC155 covers a user-driven refine operation (adding a related requirement) and resulting refine event and temporary links. It does not assert that the eventserver identifies all related requirements and constraints for impacted executable models, so it does not verify this requirement.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,not_covered,weak,TC158 addresses merging requirements and reassigning existing links; it does not assert that the eventserver identifies all related requirements and constraints for each impacted executable model at event processing time.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"TC160 asserts that the event server identifies impacted requirements and finds subscribers, which aligns with the requirement's need to identify related requirements in that it demonstrates identification of impacted requirements. However, it does not state that the eventserver identifies all related requirements and constraints for each impacted executable model nor that it collects quantitative/constraint information; therefore only partial coverage is present.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC162,covered,full,"TC162 explicitly describes identifying additional (related) requirements linked to the same artifact, retrieving quantitative constraint information from DOORS, and including those constraints in a composite event message to subscribers. This directly demonstrates identification of related requirements and constraints and the use of those constraints when notifying subscribers, satisfying the requirement's stated behavior.",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,This test verifies real-time event publication to subscriber managers; it does not reference retrieval of quantitative values from a requirements management tool.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,This test describes adding a new requirement and sending an event message but contains no step about querying a requirements management tool to retrieve quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,This test describes decomposing a requirement and sending a decompose event message; it does not mention querying a requirements management tool for quantitative values.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,This test describes refining/adding related requirements and generation of refine event messages but does not mention querying a requirements management tool to retrieve quantitative values or constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC160,not_covered,weak,This test focuses on identifying subscribers from an event message and does not describe retrieving quantitative values from a requirements management tool.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC162,covered,full,"The test explicitly states that the event server polls DOORS (a requirements management tool) to obtain additional quantitative information for each additional requirement and uses those quantitative constraints in the constructed event message, directly matching the requirement's elements (retrieve quantitative values for additional requirements via querying the requirements management tool).",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC149,not_covered,weak,TC149 describes subscriber manager receiving a non-speculative event notification and storing it. This does not pertain to creation of a composite speculative message by the event server.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,TC150 covers subscriber manager receiving a speculative event notification and processing it. It does not verify that the event server created a composite speculative message including related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC151,not_covered,weak,TC151 describes user construction of a speculative query and resulting speculative event message being sent to the event server. It does not assert that the event server creates a composite message containing related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC152,not_covered,weak,"TC152 covers subscriber manager processing of a speculative event (parsing, model injection, re-execution). It assumes receipt of a speculative event but does not assert that the event server created a composite speculative message including related requirements and constraint values.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,not_covered,weak,TC159 covers event server receiving and categorizing events (speculative vs evolutionary) and storing event details. It does not assert construction of a composite speculative message that includes related requirements and constraint values.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC162,covered,full,"TC162 explicitly describes the event server identifying related requirements, retrieving quantitative constraint values, constructing a composite event message that includes the changed requirement plus quantitative constraints from related requirements, and sending the customized message to subscribers. This maps directly to all elements of RQ135 (actor, composite message creation, inclusion of related requirements and constraint values per impacted model).",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC152,not_covered,weak,"TC152 describes subscriber manager behavior after receiving speculative events (parsing, injecting values, re-executing models). It verifies subscriber-side processing, not that the eventserver sends the customized message to each impacted executable model.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,"TC159 covers receiving, parsing, categorizing, and logging events on the eventserver but does not assert that the eventserver constructs or sends customized messages to impacted executable models.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,not_covered,weak,TC160 focuses on identifying subscribers but does not assert that the eventserver sends customized messages to impacted executable models.,—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"TC161 demonstrates that for evolutionary events the event server sends a notification message to each relevant subscriber manager (sends to each). However the test does not state that the message is customized per executable model (no per-subscriber tailoring is described) and does not show delivery confirmation or error handling, so it only partially verifies the requirement.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC162,partially_covered,partial,"TC162 explicitly describes per-subscriber processing and construction of a customized composite event message and states the customized event message is sent to the relevant subscriber. This demonstrates message customization and sending, and the steps are applied 'For each identified subscriber', which aligns with 'each impacted executable model'. However TC162 only addresses speculative events and does not show delivery confirmation, error handling, or explicit coverage of all event types, so coverage is partial.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC165,not_covered,weak,TC165 concerns user handling of event messages after display; it does not assert eventserver behavior of sending customized messages to executable models.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,"TC161 describes the event server notifying subscribers; it addresses notification delivery, not the user's ability to view events for a specific artifact or the ordering of displayed events. No assertion in this test verifies viewing or presentation order.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC162,not_covered,weak,"TC162 covers construction of composite event messages for speculative events (server-side customization). It does not assert anything about user display of events for a specific artifact or display ordering, so it does not verify this requirement.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,partially_covered,partial,"TC163 explicitly states that ""Event messages are displayed in the order in which they are received"" for a single artifact and uses multiple messages (precondition). This directly verifies the ordering requirement. It does not, however, explicitly assert the completeness clause ""view all evolutionary events"" (it assumes at least three messages but does not assert that every received event is displayed under all conditions or across boundaries), so coverage of the 'all' (completeness) aspect is partial.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,partially_covered,partial,"TC164 asserts that the system prohibits processing events out of receive order and requires examining the messages for a single subscriber. This provides direct evidence about ordering enforcement (processing order) and the presence of an ordered sequence of messages for a subscriber/artifact, but it does not explicitly assert the user's ability to ""view all"" received events or that the display itself presents all events in receive order. Therefore this test provides partial evidence focused on order constraints rather than full verification of viewing completeness.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC165,partially_covered,weak,"TC165 includes the precondition that ""Event messages are displayed for a single artifact"" and exercises examining the first event message. That provides limited, indirect evidence about display for a single artifact and usage of ordering (first message), but it does not assert that all received events are shown nor that display ordering is verified. Thus it provides only weak/partial support for the requirement.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,This test ensures an event is published in real time; it does not assert that a user updates related artifacts based on the event message.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,"This test covers adding a new requirement and sending a new event message, but does not verify that a user updates related artifacts in response to event messages.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC159,not_covered,weak,"This test verifies receipt, parsing, categorization, and logging of an event by the event server, but contains no assertion that a user updates related artifacts according to event message content.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC162,not_covered,weak,This test focuses on server construction of composite event messages and sending them; it does not include user actions to update related artifacts based on those messages.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,This test verifies display ordering of event messages ('Event messages are displayed in the order in which they were received') but does not assert that the user updates related artifacts based on event message content.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC165,covered,full,The test explicitly states the user applies information from the event message to update the artifact and verifies postconditions that links are changed per the user's directions. This directly exercises the required behavior.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,not_covered,weak,"TC157 mentions that existing links from an obsolete requirement are set to tentative status (creation of tentative links), but it does not assert the user eliminating those temporary traces or removal of messages arising from them; therefore it does not verify the requirement.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"TC159 documents receipt, parsing, categorization, and logging of events by the event server. It does not assert any user action or postcondition about eliminating temporary traces.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,TC160 concerns identification of subscribers for an event and does not address user removal of temporary traces or cleanup of messages created from tentative traces.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC162,not_covered,weak,"TC162 describes construction of composite event messages by the event server for speculative events. It documents how temporary/speculative information is built, but contains no assertion that the user can eliminate temporary traces created during initial processing.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC164,not_covered,weak,TC164 concerns processing event messages in order and prohibiting out-of-order processing. It does not assert any user action to eliminate temporary traces or removal of tentative artifacts.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC165,covered,full,TC165 explicitly describes the user selecting tentative links to discard and the postcondition that messages sent based on now-eliminated tentative links are removed. This directly implements the requirement's need for the user to eliminate unnecessary temporary traces and for their transient effects to be cleaned up.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,"TC149 asserts receipt and storage of non-speculative event notifications in a local event log. This addresses logging/receipt, not elimination of invalid events after user removes temporary traces.",—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC150,not_covered,weak,TC150 covers receipt/processing of speculative event notifications according to protocols. It does not assert that events are removed when the user eliminates temporary traces (no explicit postcondition about elimination).,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC155,not_covered,weak,TC155 asserts that refine events create temporary links between the original requirement and refinements. It does not assert that events generated from those temporary links are automatically eliminated when a user later removes temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC157,not_covered,weak,TC157 describes deletion of a requirement causing existing links to become tentative and a delete event message to be sent. It does not assert subsequent automatic elimination of events that become invalid when temporary traces are later removed by a user.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC164,not_covered,weak,"TC164 asserts the system prohibits out-of-order processing and that no events are processed if user attempts incorrect order. This is about ordering controls, not about automatic elimination of events when the user eliminates temporary traces; no assertion ties deletion of temporary traces to removal of previously generated events.",—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC165,partially_covered,partial,"TC165 explicitly states as a postcondition that additional event messages generated because of a tentative link are removed when that tentative link is eliminated by the user. This directly maps to the core behavior in RQ140 (elimination of now-invalid events caused by user elimination of temporary traces). However the test text only states the postcondition for 'additional event messages' and UI/display/processing list removal and does not assert other aspects (timing/automaticity guarantees, persistence, concurrent/in-flight events, error handling), so coverage is partial.",—
