Requirement Id,Description,Test,Verdict,Verdict Confidence,Reason,Supporting Files
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC155,not_covered,weak,"TC155 describes refining a requirement by adding related requirements (refine), which is a different event type from decomposing a single requirement into multiple requirements; it does not assert a decompose event.",—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC157,not_covered,weak,TC157 describes deleting a requirement and marking it obsolete; it does not exercise or assert a decompose event or splitting behavior.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC158,not_covered,weak,TC158 concerns merging two or more requirements into one and does not assert or exercise a decompose operation or splitting a single requirement into multiple requirements.,—
RQ122,RQ122 Event types shall include decomposing one requirement into two or more requirements.,TC162,not_covered,weak,TC162 concerns construction of composite event messages for a 'speculate' event and polling related requirements to build messages; it does not assert a decompose event or splitting a requirement into multiple requirements.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC153,not_covered,weak,This test covers adding a new requirement (new event) but does not describe refining an existing requirement by adding an additional requirement related to it. No evidence of selecting an existing requirement and adding a related requirement.,—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC154,not_covered,weak,"This test describes a 'decompose' event (splitting a requirement into parts), which is a different operation than 'refine by adding an additional requirement'. No evidence of adding an additional related requirement to an existing one.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC155,covered,full,"The test explicitly names a 'refine' event, requires selecting an existing requirement, and adding an additional related requirement. Post-conditions assert the requirement is refined (adds at least one related requirement) and describes messaging and temporary links, directly matching the requirement's expected behavior and related outcomes.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC156,not_covered,weak,"This test covers modifying an existing requirement (change), not specifically adding an additional related requirement to refine it. It does not assert the refine behavior required.",—
RQ123,RQ123 Event types shall include refining one requirement by adding an additional requirement to the existing one.,TC158,not_covered,weak,"This test covers merging requirements into one, which is distinct from refining an existing requirement by adding an additional related requirement. No evidence of the required refine action.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC153,not_covered,weak,"TC153 covers adding a new requirement (new event), not modifying an existing requirement; it does not verify modify behavior.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC154,not_covered,weak,"TC154 covers a 'decompose' event, not a modify event; it does not assert or reference modifying an existing requirement.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC155,not_covered,weak,"TC155 covers a 'refine' event (adding related requirements), not modifying an existing requirement; no modify-event assertions present.",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC156,covered,full,"TC156 explicitly invokes a 'modify event', performs a change to an existing requirement, and lists post-conditions that the requirement is changed and a modify event message is sent. This directly demonstrates that a modify requirement event type exists and is exercised; the test also verifies side effects (message sent, links set tentative).",—
RQ124,RQ124 Event types shall include modifying a requirement.,TC157,not_covered,weak,"TC157 covers a 'delete' event and setting status to obsolete, not a modify event; no evidence of modify behavior.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC153,not_covered,weak,This test covers adding a new requirement (a 'new' event). It does not reference deleting a requirement or a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC154,not_covered,weak,This test covers a 'decompose' event type; it does not reference deleting a requirement or a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC155,not_covered,weak,"This test covers a 'refine' event type, not a 'delete' event. No steps or post-conditions mention deleting a requirement or a delete event.",—
RQ125,RQ125 Event types shall include deleting a requirement.,TC156,not_covered,weak,This test covers a 'modify' event type; it does not reference deleting a requirement or a delete event.,—
RQ125,RQ125 Event types shall include deleting a requirement.,TC157,covered,full,"The test explicitly names 'Delete a requirement' and contains steps that 'specifies a delete event' and 'selects an existing requirement and deletes it', plus post-conditions that a 'delete event message is sent' and the requirement becomes 'obsolete'. This directly verifies that a delete event type exists and its expected effects.",—
RQ126,RQ126 Event types shall include merging requirements.,TC153,not_covered,weak,This test covers adding a new requirement (a 'new' event) and does not verify merge event types or merging behavior.,—
RQ126,RQ126 Event types shall include merging requirements.,TC154,not_covered,weak,"This test exercises a 'decompose' event (splitting requirements), which is not a merge and does not verify merging behavior.",—
RQ126,RQ126 Event types shall include merging requirements.,TC155,not_covered,weak,This test covers a 'refine' event (adding related requirements) and contains no assertions about merging requirements or merge events.,—
RQ126,RQ126 Event types shall include merging requirements.,TC158,covered,full,"The test explicitly exercises a 'merge' event, verifies that requirements are merged, that a merge event message is sent, and that links are reassigned—directly satisfying the requirement that event types include merging requirements.",—
RQ126,RQ126 Event types shall include merging requirements.,TC162,not_covered,weak,This test concerns constructing composite messages for a 'speculate' event and does not assert or exercise a merge event or merging behavior.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC147,partially_covered,partial,"This test shows that when a requirement changes an event notification is sent (publish side). It does not assert that the eventserver receives that notification, so it only partially addresses the requirement.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC153,partially_covered,partial,"This test documents that adding a new requirement causes a new event message to be sent (emission). It does not verify that the eventserver receives that message, so it only partially covers the requirement.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC156,partially_covered,partial,This test explicitly documents that when a requirement is modified a modify event message is sent. That covers the 'requirement changes' -> 'event message is emitted' part but does not show that the eventserver receives that message.,—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC159,partially_covered,partial,"This test directly verifies that the event server receives an event message and processes/stores it. However, it does not explicitly tie the received event to a requirement change trigger. Alone it does not prove the reception happens specifically 'when a requirement changes'.",—
RQ127,RQ127 The eventserver shall receive event messages when a requirement changes.,TC162,not_covered,weak,The test assumes the event server already has received a speculative event message and focuses on constructing a composite message for subscribers. It does not demonstrate that the eventserver receives messages specifically when a requirement changes nor the triggering relationship between a requirement change and reception.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC149,partially_covered,partial,"This test asserts that a subscriber manager stores the received event notification in its local event log. That demonstrates the concept of recording an event in a log, but it is about the subscriber manager component, not the eventserver. Therefore it is related but does not fully verify the eventserver's obligation.",—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC159,covered,full,The test explicitly states that upon receiving an event the event server stores event details in its event log and the postcondition reiterates that the event is stored in the log. This directly satisfies the requirement's core behavior.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC160,not_covered,weak,This test focuses on identifying impacted requirements and searching for subscribers after an event is received; it contains no assertion that the eventserver records the event in an event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC161,not_covered,weak,This test covers building and sending notification messages to subscriber managers for evolutionary events; it does not assert that the eventserver records the event in its event log.,—
RQ128,RQ128 On receipt of an event message the eventserver shall record the event in an eventlog.,TC162,not_covered,weak,This test describes constructing and sending composite event messages for speculative events; it does not assert that the eventserver records the received event in an event log.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC147,partially_covered,weak,"This test demonstrates that an event notification is sent to a 'relevant subscriber manager', which implies identification of relevant recipients, but it does not explicitly test that the event server identifies all relevant subscribers upon receipt (no explicit identification step or assertion that all subscribers were found).",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC149,not_covered,weak,This test verifies that a subscriber manager receives and logs a notification for a registered subscriber. It does not exercise or assert that the event server identifies all relevant subscribers on receipt of the event.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC160,covered,partial,"This test explicitly exercises the identification steps (identifies impacted requirements; searches for subscribers) and states the postcondition 'All relevant subscribers are identified.' It demonstrates the core happy-path behavior but does not enumerate boundary/error scenarios, so confidence is partial.",—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC161,not_covered,weak,This test assumes as a precondition that a list of subscribers has already been identified; it focuses on notifying identified subscribers rather than verifying that the event server performs the identification step upon receipt.,—
RQ129,RQ129 On receipt of an event; the eventserver shall identify all relevant subscribers for the event.,TC162,not_covered,weak,"Like the previous test, this one treats identification as a precondition and then focuses on constructing composite messages for already-identified subscribers; it does not assert the identification action itself.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC151,not_covered,weak,This test documents creation and receipt of a speculative event message but does not assert that the event server differentiates event types. It only indicates that speculative messages can be produced and received.,—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC152,not_covered,weak,"This test asserts that the subscriber manager (not the event server) determines that a message is speculative. It documents differentiation occurring in the subscriber manager, which is related but does not demonstrate the event server itself differentiates events.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC159,covered,full,"The test explicitly states that the event server categorizes each event as speculative or evolutionary, directly matching the requirement's action to differentiate. This is a direct, unambiguous assertion of the required behavior.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC161,partially_covered,partial,"This test exercises handling for an evolutionary event (notification to subscribers). It implies the system can identify evolutionary events, but it does not explicitly assert that the event server performs the differentiation step; it assumes an evolutionary event has been identified. Therefore it provides partial supporting evidence for differentiation (handling of evolutionary events) but not an explicit categorization assertion.",—
RQ130,RQ130 The eventserver shall differentiate between evolutionary and speculative events.,TC162,partially_covered,partial,"This test covers server behavior specific to speculative events (constructing and sending customized composite messages). It demonstrates handling of speculative events but, like the prior test, assumes the event is speculative rather than explicitly asserting that the event server performed the differentiation. Thus it partially supports the requirement by showing distinct handling per event type.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC147,partially_covered,partial,This test demonstrates that when a requirement changes an event notification is sent to subscriber managers (happy-path notification). It does not explicitly label the change as an 'evolutionary event' nor assert that the eventserver performed all required identification steps or that notifications were received — so it partially covers the requirement.,—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC149,partially_covered,partial,"This test verifies that a subscriber manager receives a non-speculative (i.e., non-speculative could correspond to evolutionary) event notification and stores it. However, it does not explicitly assert that the eventserver initiated the notification upon occurrence of an evolutionary event (origin and triggering by eventserver are not asserted).",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC159,not_covered,weak,"This test verifies reception, parsing, categorization and logging, including identification of an event as evolutionary, but contains no assertion that the eventserver notifies subscribers. It is topically related but does not verify the notification requirement.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC161,covered,full,"This test explicitly contains an evolutionary event precondition, shows the event server identifying subscriber managers and endpoints, sending notification messages, and asserts the notification is received by subscriber managers — covering detection, identification, sending, and receipt.",—
RQ131,RQ131 When an evolutionary event occurs; the eventserver shall notify subscribers of the event.,TC162,not_covered,weak,"This test exercises construction and sending of composite messages, but is explicitly for a speculative event (not evolutionary). It therefore does not provide evidence that evolutionary events cause notifications to subscribers.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC150,not_covered,weak,TC150 concerns the subscriber manager receiving an event notification and processing it. It does not assert that the event server constructs a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC151,not_covered,weak,TC151 describes a user constructing a speculative query and that a speculative event message is received by the event server. It does not assert that the event server constructs a composite event message.,—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC152,not_covered,weak,"TC152 focuses on subscriber manager processing of a speculative event (parsing the message, injecting values into a performance model, re-executing the model, and returning results). It does not assert that the event server constructs a composite event message.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC159,not_covered,weak,"TC159 verifies receiving, parsing, categorizing (speculative vs evolutionary), and logging of events by the event server. It does not assert construction of a composite event message for speculative events.",—
RQ132,RQ132 For speculative events; the eventserver shall construct a composite event message.,TC162,covered,full,TC162 explicitly describes the event server constructing a composite event message for a speculative event and details the composition (changed requirement plus quantitative constraints) and sending the customized message to subscribers. This directly and fully satisfies the requirement's mandate.,—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC154,partially_covered,partial,"This test shows decomposition and linking of related requirements (relevant), but does not evidence the eventserver identifying all related requirements and constraints for each impacted executable model.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC155,partially_covered,partial,"The test documents creation of related requirements and temporary links, which is relevant to 'related requirements' but does not show the eventserver identifying all related requirements or obtaining constraints for impacted executable models.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC158,partially_covered,partial,"This test documents link reassignment when requirements are merged (relevant to maintaining related requirements), but does not show the eventserver identifying all related requirements or collecting constraints per impacted executable model.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC160,partially_covered,partial,"This test asserts that the event server identifies impacted requirements (core precursor) and finds subscribers, which partially addresses 'identify...requirements' but does not demonstrate identifying all related requirements or any constraints for each impacted executable model.",—
RQ133,RQ133 The eventserver shall identify all related requirements and constraints for each impacted executable model.,TC162,covered,full,"This test explicitly states identification of all additional (related) requirements, retrieval of quantitative information (constraints) for those related requirements, and inclusion of those constraints in messages to subscribers — matching the requirement's elements (related requirements, constraints, per impacted recipient/model).",—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC147,not_covered,weak,TC147 describes publishing an event in real time and notifying subscribers. It does not mention querying the requirements management tool for quantitative values or constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC153,not_covered,weak,TC153 covers adding a new requirement and sending an event message; it does not specify querying the requirements management tool or retrieving quantitative values/constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC154,not_covered,weak,TC154 covers decomposing a requirement and sending a decompose event with temporary links. It contains no step that queries a requirements management tool or retrieves quantitative values related to additional requirements.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC155,not_covered,weak,TC155 describes refining a requirement and establishing temporary links and sending a refine event message. It does not mention querying a requirements management tool (DOORS) nor retrieving quantitative values or constraints.,—
RQ134,RQ134 The eventserver shall retrieve quantitative values related to these additional requirements and constraints through querying the requirements management tool.,TC162,partially_covered,partial,"TC162 explicitly states that the event server polls DOORS to obtain additional quantitative information and uses quantitative constraints from related requirements in a composite message, which directly exercises the core behavior of querying the requirements management tool for quantitative values. However, the test case text does not assert error paths, boundary conditions, authentication, conflict resolution of multiple quantitative constraints, or validation of retrieved values; therefore coverage of the full requirement is partial.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC150,not_covered,weak,This test covers that the subscriber manager receives speculative event notifications and processes them; it does not provide evidence that the event server creates a composite speculative message with related requirements and constraints.,—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC151,not_covered,weak,"This test describes a user constructing a speculative query and the event server receiving a speculative event message, but it does not verify the event server constructs a composite message containing related requirements and constraint values.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC152,not_covered,weak,"This test concerns the subscriber manager processing a speculative event (parsing, injecting values, executing models). It does not assert that the event server creates a composite speculative message containing related requirements and constraint values.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC159,not_covered,weak,"This test verifies that the event server receives and categorizes events (speculative vs evolutionary) and stores them, but it does not assert that the event server constructs a composite speculative message including related requirements and constraint values.",—
RQ135,RQ135 The eventserver shall create a composite speculative message which includes the speculative event plus all related requirements and constraint values for each impacted model.,TC162,covered,full,"This test explicitly states the event server constructs a composite event message that includes the changed requirement and quantitative constraints obtained from related requirements, which directly matches the requirement's mandate to include the speculative event plus all related requirements and constraint values for impacted models. It also describes polling DOORS for quantitative information and sending customised messages to subscribers, covering the end-to-end behavior.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC152,partially_covered,weak,"TC152 demonstrates the subscriber manager's handling of a received speculative event message (processing and responding). This shows that subscribers react to messages, but it does not demonstrate that the eventserver constructs or sends a customized message to each impacted executable model; thus it is only weakly related.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC159,not_covered,weak,"TC159 covers reception, parsing, categorization, and logging of incoming events but contains no assertion about constructing customized messages or sending messages to impacted executable models.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC160,partially_covered,partial,"TC160 verifies identification of impacted subscribers (a necessary precursor to sending), but it does not assert construction of a customized message nor that the eventserver sends the customized message to each impacted executable model. Thus it partially supports the requirement (identification) but does not demonstrate sending or customization.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC161,partially_covered,partial,"TC161 asserts that the event server sends a notification message to each relevant subscriber manager (proxy). However, it does not assert that the message is customized per impacted executable model nor that the server sends directly to each impacted executable model (it sends to subscriber managers). Therefore it partially covers the 'send' aspect but lacks explicit evidence of per-model customization and direct delivery to each executable model.",—
RQ136,RQ136 The eventserver shall send the customized message to each impacted executable model.,TC162,covered,full,TC162 explicitly describes per-subscriber processing ('For each identified subscriber ...') and construction of a composite/customized message ('The event server constructs a composite event message ...') and asserts that this customized event message is sent to the relevant subscriber. This directly satisfies both the 'customized' and 'send to each impacted executable model' aspects of the requirement.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC161,not_covered,weak,TC161 describes notifying subscribers when an event occurs (sending notifications) and does not assert any user view/display ordering for events received for a specific artifact.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC162,not_covered,weak,TC162 concerns construction of composite event messages by the event server (speculative event handling and polling DOORS) and does not address user viewing or display ordering of events for a specific artifact.,—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC163,covered,full,"TC163 explicitly states that event messages for a single artifact are displayed in the order received and requires multiple (>=3) messages in the precondition. This directly matches the requirement's intent to view evolutionary events for a specific artifact in received order, covering the core behavior.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC164,partially_covered,weak,"TC164 enforces processing order (prevents processing out-of-order) and references multiple received messages for a single subscriber, which is related to ordering semantics, but it does not assert that events are displayed to the user in the order received or that all events are viewable. Thus it is weakly related to the requirement's display/view behavior and ordering.",—
RQ137,RQ137 The user shall view all evolutionary events received for a specific artifact in the order in which they were received.,TC165,partially_covered,partial,"TC165 confirms that event messages are displayed for a single artifact (matches the 'view ... for a specific artifact' portion) and exercises processing of the first message, but it does not assert that all events are shown nor that they are displayed in the order received. Therefore it provides partial topical support but not full verification of ordering/display completeness.",—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC147,not_covered,weak,TC147 verifies publication of an event in real time to subscribers; it contains no assertion that the user updates artifacts per message information.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC153,not_covered,weak,TC153 exercises adding a new requirement and sending an event message; it does not verify user updates to related artifacts following message contents.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC162,not_covered,weak,TC162 focuses on server-side construction of composite event messages; it does not assert the user updating related artifacts in response to messages.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC163,not_covered,weak,TC163 verifies ordering of displayed event messages but contains no step where the user updates artifacts based on message contents.,—
RQ138,RQ138 The user shall update related artifacts according to the information contained in the event messages.,TC165,covered,full,TC165 directly exercises the user applying information from an event message to update an artifact and verifies postconditions that links are changed and related event messages removed. This maps to the requirement's user-driven update behavior and observable effects.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC157,not_covered,weak,TC157 covers deleting a requirement and setting existing links to tentative; it documents creation of tentative links but does not assert user removal of temporary traces or their cleanup from event processing/display.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC159,not_covered,weak,"TC159 documents reception, parsing, categorization, and logging of events during initial processing but does not include any assertion about removing temporary traces or user-driven elimination of tentative artifacts.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC160,not_covered,weak,TC160 focuses on identifying subscribers for an event; it does not address elimination of temporary traces constructed by the eventserver.,—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC162,not_covered,weak,"TC162 describes constructing composite event messages for speculative events (identifying related requirements, polling DOORS, composing and sending messages). It does not address user-driven elimination of temporary traces or removal of tentative links/messages.",—
RQ139,RQ139 The user shall eliminate unnecessary traces that were temporarily constructed by the eventserver during initial event processing.,TC165,covered,full,"Test TC165 explicitly states the user selects tentative links to discard and that additional event messages based on eliminated tentative links are removed from the event processing list and display, directly matching the requirement's actor (user), action (eliminate unnecessary temporary traces), and effect (removal from processing/display).",—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC149,not_covered,weak,TC149 verifies receipt and storage of event notifications in the local event log. It does not address automatic elimination of events when temporary traces are removed.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC155,not_covered,weak,TC155 asserts that temporary links are established when refining requirements. It does not assert that the system later automatically eliminates events when those temporary links are eliminated.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC157,not_covered,weak,"TC157 describes deletion of a requirement leading to links set to tentative status and a delete event sent, but does not assert that events previously generated due to tentative links are automatically eliminated.",—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC164,not_covered,weak,TC164 describes prohibiting out-of-order processing and that no events are processed in that scenario. It does not assert that the system automatically eliminates events made invalid by user elimination of temporary traces.,—
RQ140,RQ140 The notification processing system shall automatically eliminate any events that are not longer valid as a result of the user eliminating temporary traces.,TC165,covered,full,"TC165 explicitly states that when the user discards tentative links (eliminates temporary traces), any additional event messages previously sent on basis of those tentative links are removed from the event processing list and display, which matches the requirement's automatic elimination of invalid events.",—
